ID,capacity,diameter,height,manufacturer,lon,lat,type,time_res,bucket,cluster,scalar,offset,run_name,obs_level,country,mode,obs_rank
19077 B12,2500.0,90.0,80.0,Nordex,11.4134139,53.4627762,onshore,fixed,1/1,297,0.792886910738561,0.9080204091849828,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19209 A01,600.0,44.0,63.0,Vestas,11.1698166,53.6175253,onshore,fixed,1/1,462,1.3437066640321655,-1.4975462238770314,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19209 A02,600.0,44.0,63.0,Vestas,11.1698166,53.6175253,onshore,fixed,1/1,462,1.3437066640321655,-1.4975462238770314,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19209 A03,600.0,44.0,63.0,Vestas,11.1698166,53.6175253,onshore,fixed,1/1,462,1.3437066640321655,-1.4975462238770314,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19209 A04,600.0,44.0,63.0,Vestas,11.1698166,53.6175253,onshore,fixed,1/1,462,1.3437066640321655,-1.4975462238770314,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19209 A05,600.0,44.0,63.0,Vestas,11.1698166,53.6175253,onshore,fixed,1/1,462,1.3437066640321655,-1.4975462238770314,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19209 B01,2300.0,82.0,108.0,Enercon,11.1698166,53.6175253,onshore,fixed,1/1,462,1.3437066640321655,-1.4975462238770314,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19209 B02,2300.0,82.0,108.0,Enercon,11.1698166,53.6175253,onshore,fixed,1/1,462,1.3437066640321655,-1.4975462238770314,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19209 B03,2300.0,82.0,108.0,Enercon,11.1698166,53.6175253,onshore,fixed,1/1,462,1.3437066640321655,-1.4975462238770314,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19209 B04,2300.0,82.0,108.0,Enercon,11.1698166,53.6175253,onshore,fixed,1/1,462,1.3437066640321655,-1.4975462238770314,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19209 B05,2300.0,82.0,108.0,Enercon,11.1698166,53.6175253,onshore,fixed,1/1,462,1.3437066640321655,-1.4975462238770314,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19209 B06,2300.0,82.0,108.0,Enercon,11.1698166,53.6175253,onshore,fixed,1/1,462,1.3437066640321655,-1.4975462238770314,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19209 B07,2300.0,82.0,108.0,Enercon,11.1698166,53.6175253,onshore,fixed,1/1,462,1.3437066640321655,-1.4975462238770314,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19209 B08,2300.0,82.0,108.0,Enercon,11.1698166,53.6175253,onshore,fixed,1/1,462,1.3437066640321655,-1.4975462238770314,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19209 B09,2300.0,82.0,108.0,Enercon,11.1698166,53.6175253,onshore,fixed,1/1,462,1.3437066640321655,-1.4975462238770314,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19209 B10,2300.0,82.0,108.0,Enercon,11.1698166,53.6175253,onshore,fixed,1/1,462,1.3437066640321655,-1.4975462238770314,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19209 B11,2300.0,82.0,108.0,Enercon,11.1698166,53.6175253,onshore,fixed,1/1,462,1.3437066640321655,-1.4975462238770314,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19209 B12,2300.0,82.0,108.0,Enercon,11.1698166,53.6175253,onshore,fixed,1/1,462,1.3437066640321655,-1.4975462238770314,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19209 B13,2300.0,82.0,108.0,Enercon,11.1698166,53.6175253,onshore,fixed,1/1,462,1.3437066640321655,-1.4975462238770314,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19209 B14,2300.0,82.0,108.0,Enercon,11.1698166,53.6175253,onshore,fixed,1/1,462,1.3437066640321655,-1.4975462238770314,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19339 A01,1500.0,70.0,65.0,REpower,12.0278582,52.9647808,onshore,fixed,1/1,414,1.0061763822269287,-0.0257121661631368,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19339 A02,1500.0,70.0,65.0,REpower,12.0278582,52.9647808,onshore,fixed,1/1,414,1.0061763822269287,-0.0257121661631368,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19339 A03,1500.0,70.0,65.0,REpower,12.0278582,52.9647808,onshore,fixed,1/1,414,1.0061763822269287,-0.0257121661631368,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19339 A04,1500.0,70.0,65.0,REpower,12.0278582,52.9647808,onshore,fixed,1/1,414,1.0061763822269287,-0.0257121661631368,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19339 A05,1500.0,70.0,65.0,REpower,12.0278582,52.9647808,onshore,fixed,1/1,414,1.0061763822269287,-0.0257121661631368,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19339 A06,1500.0,70.0,65.0,REpower,12.0278582,52.9647808,onshore,fixed,1/1,414,1.0061763822269287,-0.0257121661631368,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19339 A07,1500.0,70.0,65.0,REpower,12.0278582,52.9647808,onshore,fixed,1/1,414,1.0061763822269287,-0.0257121661631368,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19339 A08,1500.0,70.0,65.0,REpower,12.0278582,52.9647808,onshore,fixed,1/1,414,1.0061763822269287,-0.0257121661631368,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19339 A09,1500.0,70.0,65.0,REpower,12.0278582,52.9647808,onshore,fixed,1/1,414,1.0061763822269287,-0.0257121661631368,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19339 A10,1500.0,70.0,65.0,REpower,12.0278582,52.9647808,onshore,fixed,1/1,414,1.0061763822269287,-0.0257121661631368,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19339 A11,1500.0,70.0,65.0,REpower,12.0278582,52.9647808,onshore,fixed,1/1,414,1.0061763822269287,-0.0257121661631368,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19339 A12,1500.0,70.0,65.0,REpower,12.0278582,52.9647808,onshore,fixed,1/1,414,1.0061763822269287,-0.0257121661631368,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19339 A13,1500.0,70.0,65.0,REpower,12.0278582,52.9647808,onshore,fixed,1/1,414,1.0061763822269287,-0.0257121661631368,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19348 C,500.0,40.3,65.0,Enercon,11.9261371,53.1168791,onshore,fixed,1/1,414,1.0061763822269287,-0.0257121661631368,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19348 E,600.0,44.0,65.0,Enercon,11.9261371,53.1168791,onshore,fixed,1/1,414,1.0061763822269287,-0.0257121661631368,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19348 F,1800.0,70.0,65.0,Enercon,11.9261371,53.1168791,onshore,fixed,1/1,414,1.0061763822269287,-0.0257121661631368,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19348 L01,2000.0,82.0,78.0,Enercon,11.9261371,53.1168791,onshore,fixed,1/1,414,1.0061763822269287,-0.0257121661631368,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19348 L02,2000.0,82.0,78.0,Enercon,11.9261371,53.1168791,onshore,fixed,1/1,414,1.0061763822269287,-0.0257121661631368,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19348 L03,2000.0,82.0,78.0,Enercon,11.9261371,53.1168791,onshore,fixed,1/1,414,1.0061763822269287,-0.0257121661631368,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19348 L04,2000.0,82.0,78.0,Enercon,11.9261371,53.1168791,onshore,fixed,1/1,414,1.0061763822269287,-0.0257121661631368,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19348 L05,2000.0,82.0,78.0,Enercon,11.9261371,53.1168791,onshore,fixed,1/1,414,1.0061763822269287,-0.0257121661631368,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19348 L06,2000.0,82.0,78.0,Enercon,11.9261371,53.1168791,onshore,fixed,1/1,414,1.0061763822269287,-0.0257121661631368,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19348 L07,2000.0,82.0,78.0,Enercon,11.9261371,53.1168791,onshore,fixed,1/1,414,1.0061763822269287,-0.0257121661631368,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19348 L08,2000.0,82.0,78.0,Enercon,11.9261371,53.1168791,onshore,fixed,1/1,414,1.0061763822269287,-0.0257121661631368,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19348 L09,2000.0,82.0,78.0,Enercon,11.9261371,53.1168791,onshore,fixed,1/1,414,1.0061763822269287,-0.0257121661631368,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19348 L10,2000.0,82.0,78.0,Enercon,11.9261371,53.1168791,onshore,fixed,1/1,414,1.0061763822269287,-0.0257121661631368,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19348 L11,2000.0,82.0,78.0,Enercon,11.9261371,53.1168791,onshore,fixed,1/1,414,1.0061763822269287,-0.0257121661631368,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19348 L12,2000.0,82.0,78.0,Enercon,11.9261371,53.1168791,onshore,fixed,1/1,414,1.0061763822269287,-0.0257121661631368,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19357 E01,1500.0,70.0,65.0,REpower,11.7088789,53.182352,onshore,fixed,1/1,25,0.830943843458043,0.6935423114745574,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19357 E02,1500.0,70.0,65.0,REpower,11.7088789,53.182352,onshore,fixed,1/1,25,0.830943843458043,0.6935423114745574,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19357 E03,1500.0,70.0,65.0,REpower,11.7088789,53.182352,onshore,fixed,1/1,25,0.830943843458043,0.6935423114745574,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19357 E04,1500.0,77.0,100.0,REpower,11.7088789,53.182352,onshore,fixed,1/1,25,0.830943843458043,0.6935423114745574,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19357 E05,1500.0,77.0,100.0,REpower,11.7088789,53.182352,onshore,fixed,1/1,25,0.830943843458043,0.6935423114745574,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19357 E06,1500.0,77.0,100.0,REpower,11.7088789,53.182352,onshore,fixed,1/1,25,0.830943843458043,0.6935423114745574,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19357 F01,1500.0,77.0,85.0,REpower,11.7088789,53.182352,onshore,fixed,1/1,25,0.830943843458043,0.6935423114745574,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19357 F02,1500.0,77.0,85.0,REpower,11.7088789,53.182352,onshore,fixed,1/1,25,0.830943843458043,0.6935423114745574,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19357 F03,1500.0,77.0,85.0,REpower,11.7088789,53.182352,onshore,fixed,1/1,25,0.830943843458043,0.6935423114745574,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19357 F04,1500.0,77.0,85.0,REpower,11.7088789,53.182352,onshore,fixed,1/1,25,0.830943843458043,0.6935423114745574,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19357 F05,1500.0,77.0,85.0,REpower,11.7088789,53.182352,onshore,fixed,1/1,25,0.830943843458043,0.6935423114745574,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19357 F06,1500.0,77.0,85.0,REpower,11.7088789,53.182352,onshore,fixed,1/1,25,0.830943843458043,0.6935423114745574,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19357 F07,1500.0,77.0,85.0,REpower,11.7088789,53.182352,onshore,fixed,1/1,25,0.830943843458043,0.6935423114745574,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19357 F08,1500.0,77.0,85.0,REpower,11.7088789,53.182352,onshore,fixed,1/1,25,0.830943843458043,0.6935423114745574,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19357 F09,1500.0,77.0,85.0,REpower,11.7088789,53.182352,onshore,fixed,1/1,25,0.830943843458043,0.6935423114745574,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19357 F10,1500.0,77.0,85.0,REpower,11.7088789,53.182352,onshore,fixed,1/1,25,0.830943843458043,0.6935423114745574,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19357 F11,1500.0,77.0,85.0,REpower,11.7088789,53.182352,onshore,fixed,1/1,25,0.830943843458043,0.6935423114745574,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19357 F12,1500.0,77.0,85.0,REpower,11.7088789,53.182352,onshore,fixed,1/1,25,0.830943843458043,0.6935423114745574,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19357 H01,1500.0,77.0,85.0,REpower,11.7088789,53.182352,onshore,fixed,1/1,25,0.830943843458043,0.6935423114745574,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19357 H02,1500.0,77.0,85.0,REpower,11.7088789,53.182352,onshore,fixed,1/1,25,0.830943843458043,0.6935423114745574,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19357 H03,1500.0,77.0,85.0,REpower,11.7088789,53.182352,onshore,fixed,1/1,25,0.830943843458043,0.6935423114745574,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19357 H04,1500.0,77.0,85.0,REpower,11.7088789,53.182352,onshore,fixed,1/1,25,0.830943843458043,0.6935423114745574,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19357 H05,1500.0,77.0,85.0,REpower,11.7088789,53.182352,onshore,fixed,1/1,25,0.830943843458043,0.6935423114745574,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19357 I01,2000.0,82.0,100.0,REpower,11.7088789,53.182352,onshore,fixed,1/1,25,0.830943843458043,0.6935423114745574,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19357 I02,2000.0,82.0,100.0,REpower,11.7088789,53.182352,onshore,fixed,1/1,25,0.830943843458043,0.6935423114745574,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19357 I03,2000.0,82.0,100.0,REpower,11.7088789,53.182352,onshore,fixed,1/1,25,0.830943843458043,0.6935423114745574,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19357 I04,2000.0,82.0,100.0,REpower,11.7088789,53.182352,onshore,fixed,1/1,25,0.830943843458043,0.6935423114745574,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19357 I05,2000.0,82.0,100.0,REpower,11.7088789,53.182352,onshore,fixed,1/1,25,0.830943843458043,0.6935423114745574,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19357 I06,2000.0,82.0,100.0,REpower,11.7088789,53.182352,onshore,fixed,1/1,25,0.830943843458043,0.6935423114745574,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19357 I07,2000.0,82.0,100.0,REpower,11.7088789,53.182352,onshore,fixed,1/1,25,0.830943843458043,0.6935423114745574,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19357 I08,2000.0,82.0,100.0,REpower,11.7088789,53.182352,onshore,fixed,1/1,25,0.830943843458043,0.6935423114745574,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19357 I09,2000.0,82.0,100.0,REpower,11.7088789,53.182352,onshore,fixed,1/1,25,0.830943843458043,0.6935423114745574,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19357 I10,2000.0,82.0,100.0,REpower,11.7088789,53.182352,onshore,fixed,1/1,25,0.830943843458043,0.6935423114745574,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19357 J01,2000.0,90.0,105.0,Vestas,11.7088789,53.182352,onshore,fixed,1/1,25,0.830943843458043,0.6935423114745574,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19357 J02,2000.0,90.0,105.0,Vestas,11.7088789,53.182352,onshore,fixed,1/1,25,0.830943843458043,0.6935423114745574,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19357 J03,2000.0,90.0,105.0,Vestas,11.7088789,53.182352,onshore,fixed,1/1,25,0.830943843458043,0.6935423114745574,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19357 J04,2000.0,90.0,105.0,Vestas,11.7088789,53.182352,onshore,fixed,1/1,25,0.830943843458043,0.6935423114745574,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19357 J05,2000.0,90.0,105.0,Vestas,11.7088789,53.182352,onshore,fixed,1/1,25,0.830943843458043,0.6935423114745574,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19357 J06,2000.0,90.0,105.0,Vestas,11.7088789,53.182352,onshore,fixed,1/1,25,0.830943843458043,0.6935423114745574,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19357 J07,2000.0,90.0,105.0,Vestas,11.7088789,53.182352,onshore,fixed,1/1,25,0.830943843458043,0.6935423114745574,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19357 J08,2000.0,90.0,105.0,Vestas,11.7088789,53.182352,onshore,fixed,1/1,25,0.830943843458043,0.6935423114745574,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19357 J09,2000.0,90.0,105.0,Vestas,11.7088789,53.182352,onshore,fixed,1/1,25,0.830943843458043,0.6935423114745574,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19357 J10,2000.0,90.0,105.0,Vestas,11.7088789,53.182352,onshore,fixed,1/1,25,0.830943843458043,0.6935423114745574,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19357 J11,2000.0,90.0,105.0,Vestas,11.7088789,53.182352,onshore,fixed,1/1,25,0.830943843458043,0.6935423114745574,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19357 K01,1500.0,77.0,85.0,FurlÃ¤nder,11.7088789,53.182352,onshore,fixed,1/1,25,0.830943843458043,0.6935423114745574,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19357 K02,1500.0,77.0,85.0,FurlÃ¤nder,11.7088789,53.182352,onshore,fixed,1/1,25,0.830943843458043,0.6935423114745574,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19357 M01,2000.0,92.5,100.0,REpower,11.7088789,53.182352,onshore,fixed,1/1,25,0.830943843458043,0.6935423114745574,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19357 M02,2000.0,92.5,100.0,REpower,11.7088789,53.182352,onshore,fixed,1/1,25,0.830943843458043,0.6935423114745574,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19357 N01,2000.0,82.0,100.0,REpower,11.7088789,53.182352,onshore,fixed,1/1,25,0.830943843458043,0.6935423114745574,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19357 N02,2000.0,82.0,100.0,REpower,11.7088789,53.182352,onshore,fixed,1/1,25,0.830943843458043,0.6935423114745574,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19357 N03,2000.0,82.0,100.0,REpower,11.7088789,53.182352,onshore,fixed,1/1,25,0.830943843458043,0.6935423114745574,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19357 N04,2000.0,82.0,100.0,REpower,11.7088789,53.182352,onshore,fixed,1/1,25,0.830943843458043,0.6935423114745574,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19357 N05,2000.0,82.0,100.0,REpower,11.7088789,53.182352,onshore,fixed,1/1,25,0.830943843458043,0.6935423114745574,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19357 N06,2050.0,82.0,100.0,REpower,11.7088789,53.182352,onshore,fixed,1/1,25,0.830943843458043,0.6935423114745574,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19357 N07,2050.0,82.0,100.0,REpower,11.7088789,53.182352,onshore,fixed,1/1,25,0.830943843458043,0.6935423114745574,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19357 N08,2050.0,82.0,100.0,REpower,11.7088789,53.182352,onshore,fixed,1/1,25,0.830943843458043,0.6935423114745574,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19357 O01,2300.0,71.0,113.0,Enercon,11.7088789,53.182352,onshore,fixed,1/1,25,0.830943843458043,0.6935423114745574,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19357 O02,2000.0,92.5,100.0,REpower,11.7088789,53.182352,onshore,fixed,1/1,25,0.830943843458043,0.6935423114745574,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19357 O03,2000.0,92.5,100.0,REpower,11.7088789,53.182352,onshore,fixed,1/1,25,0.830943843458043,0.6935423114745574,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19357 O04,2000.0,92.5,100.0,REpower,11.7088789,53.182352,onshore,fixed,1/1,25,0.830943843458043,0.6935423114745574,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19357 Q01,2350.0,92.0,138.0,Enercon,11.7088789,53.182352,onshore,fixed,1/1,25,0.830943843458043,0.6935423114745574,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19357 Q02,2350.0,92.0,138.0,Enercon,11.7088789,53.182352,onshore,fixed,1/1,25,0.830943843458043,0.6935423114745574,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19357 Q03,2350.0,92.0,138.0,Enercon,11.7088789,53.182352,onshore,fixed,1/1,25,0.830943843458043,0.6935423114745574,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19357 Q04,2350.0,92.0,138.0,Enercon,11.7088789,53.182352,onshore,fixed,1/1,25,0.830943843458043,0.6935423114745574,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19357 Q05,2350.0,92.0,138.0,Enercon,11.7088789,53.182352,onshore,fixed,1/1,25,0.830943843458043,0.6935423114745574,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19357 S01,3000.0,117.0,120.0,Nordex,11.7088789,53.182352,onshore,fixed,1/1,25,0.830943843458043,0.6935423114745574,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19357 S02,3000.0,117.0,120.0,Nordex,11.7088789,53.182352,onshore,fixed,1/1,25,0.830943843458043,0.6935423114745574,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19357 S03,3000.0,117.0,120.0,Nordex,11.7088789,53.182352,onshore,fixed,1/1,25,0.830943843458043,0.6935423114745574,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19357 S04,3000.0,131.0,114.0,Nordex,11.7088789,53.182352,onshore,fixed,1/1,25,0.830943843458043,0.6935423114745574,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19357 U01,2300.0,82.0,108.0,Enercon,11.7088789,53.182352,onshore,fixed,1/1,25,0.830943843458043,0.6935423114745574,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19357 U02,2300.0,82.0,108.0,Enercon,11.7088789,53.182352,onshore,fixed,1/1,25,0.830943843458043,0.6935423114745574,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19357 U03,2300.0,82.0,108.0,Enercon,11.7088789,53.182352,onshore,fixed,1/1,25,0.830943843458043,0.6935423114745574,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19357 U04,2300.0,71.0,113.0,Enercon,11.7088789,53.182352,onshore,fixed,1/1,25,0.830943843458043,0.6935423114745574,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19370 D01,2300.0,71.0,85.0,Enercon,11.8776221,53.427957,onshore,fixed,1/1,24,1.0922611668420448,-0.3817842532818866,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19370 D02,2300.0,71.0,85.0,Enercon,11.8776221,53.427957,onshore,fixed,1/1,24,1.0922611668420448,-0.3817842532818866,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19370 D03,2300.0,71.0,85.0,Enercon,11.8776221,53.427957,onshore,fixed,1/1,24,1.0922611668420448,-0.3817842532818866,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19370 D04,2300.0,71.0,85.0,Enercon,11.8776221,53.427957,onshore,fixed,1/1,24,1.0922611668420448,-0.3817842532818866,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19370 D05,2300.0,71.0,85.0,Enercon,11.8776221,53.427957,onshore,fixed,1/1,24,1.0922611668420448,-0.3817842532818866,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19370 D06,2300.0,71.0,85.0,Enercon,11.8776221,53.427957,onshore,fixed,1/1,24,1.0922611668420448,-0.3817842532818866,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19374 E01,1500.0,70.5,65.0,Enron Wind,11.795483,53.5238957,onshore,fixed,1/1,24,1.0922611668420448,-0.3817842532818866,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19374 E02,1500.0,70.5,65.0,Enron Wind,11.795483,53.5238957,onshore,fixed,1/1,24,1.0922611668420448,-0.3817842532818866,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19374 I01,2300.0,71.0,113.0,Enercon,11.795483,53.5238957,onshore,fixed,1/1,24,1.0922611668420448,-0.3817842532818866,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19374 I02,2300.0,71.0,113.0,Enercon,11.795483,53.5238957,onshore,fixed,1/1,24,1.0922611668420448,-0.3817842532818866,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19374 I03,2300.0,71.0,113.0,Enercon,11.795483,53.5238957,onshore,fixed,1/1,24,1.0922611668420448,-0.3817842532818866,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19374 I04,2300.0,71.0,113.0,Enercon,11.795483,53.5238957,onshore,fixed,1/1,24,1.0922611668420448,-0.3817842532818866,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
19374 I05,2300.0,71.0,113.0,Enercon,11.795483,53.5238957,onshore,fixed,1/1,24,1.0922611668420448,-0.3817842532818866,DE-onshore-obs_turbine-corrected-calc_z0,turbine,DE,onshore,0
