ID,year,month,energy_mwh,n_intervals
ELAINWF1,2020,5,6283.003333333333,8928
ELAINWF1,2020,6,10360.318666666666,8640
ELAINWF1,2020,7,13710.145833333332,8928
ELAINWF1,2020,8,23439.0565,8928
ELAINWF1,2020,9,26698.199333333334,8640
ELAINWF1,2020,10,22619.8175,8928
ELAINWF1,2020,11,18797.165,8640
ELAINWF1,2020,12,17308.486666666664,8928
ELAINWF1,2021,1,15871.573999999999,8928
ELAINWF1,2021,2,13140.385416666666,8064
ELAINWF1,2021,3,12641.872083333332,8928
ELAINWF1,2021,4,13483.810249999999,8640
ELAINWF1,2021,5,20081.174583333333,8928
ELAINWF1,2021,6,14545.380916666665,8640
ELAINWF1,2021,7,26264.128333333334,8928
ELAINWF1,2021,8,23609.447166666665,8928
ELAINWF1,2021,9,0.0,8640
ELAINWF1,2021,10,0.0,8928
ELAINWF1,2021,11,0.0,8640
ELAINWF1,2021,12,7774.50775,8928
ELAINWF1,2022,1,12307.887999999999,8928
ELAINWF1,2022,2,10544.050416666667,8064
ELAINWF1,2022,3,10657.180499999999,8928
ELAINWF1,2022,4,10777.241833333333,8640
ELAINWF1,2022,5,16273.155749999998,8928
ELAINWF1,2022,6,26804.53633333333,8640
ELAINWF1,2022,7,17621.81408333333,8928
ELAINWF1,2022,8,21887.381666666664,8928
ELAINWF1,2022,9,16237.604833333333,8640
ELAINWF1,2022,10,14471.554,8928
ELAINWF1,2022,11,17365.396916666665,8640
ELAINWF1,2022,12,16568.318333333333,8928
ELAINWF1,2023,1,10255.324166666665,8928
ELAINWF1,2023,2,13345.210833333333,8064
ELAINWF1,2023,3,12568.633898333333,8928
ELAINWF1,2023,4,12512.501564999999,8640
ELAINWF1,2023,5,21121.515493333332,8928
ELAINWF1,2023,6,27956.411701666664,8640
ELAINWF1,2023,7,24915.734683333332,8928
ELAINWF1,2023,8,20365.157629166664,8928
ELAINWF1,2023,9,16134.622036666666,8640
ELAINWF1,2023,10,17596.497994166664,8928
ELAINWF1,2023,11,11708.069166666666,8640
ELAINWF1,2023,12,13883.983914166665,8809
FLYCRKWF,2023,8,0.0,7031
FLYCRKWF,2023,9,326.59499999999997,8640
FLYCRKWF,2023,10,616.9766666666667,8928
FLYCRKWF,2023,11,334.00083333333333,8640
FLYCRKWF,2023,12,4263.105833333333,8809
GRANWF1,2019,12,0.0,119
GRANWF1,2020,1,0.003333333333333333,8928
GRANWF1,2020,2,717.3825,8352
GRANWF1,2020,3,5264.038333333333,8928
GRANWF1,2020,4,11490.048083333333,8640
GRANWF1,2020,5,22911.552804166666,8928
GRANWF1,2020,6,29455.47730583333,8640
GRANWF1,2020,7,22580.5662575,8928
GRANWF1,2020,8,78.33082583333334,8928
GRANWF1,2020,9,36172.466337499995,8640
GRANWF1,2020,10,21735.108185833335,8928
GRANWF1,2020,11,31978.7422575,8640
GRANWF1,2020,12,34551.55142083333,8928
GRANWF1,2021,1,28905.230006666665,8928
GRANWF1,2021,2,24327.829878333334,8064
GRANWF1,2021,3,29008.162699166667,8928
GRANWF1,2021,4,34267.573874999995,8640
GRANWF1,2021,5,41645.08710416667,8928
GRANWF1,2021,6,31515.234987499996,8640
GRANWF1,2021,7,41698.96374833333,8928
GRANWF1,2021,8,47193.875315833335,8928
GRANWF1,2021,9,39116.28537416667,8640
GRANWF1,2021,10,38850.53048916667,8928
GRANWF1,2021,11,25621.00977083333,8640
GRANWF1,2021,12,26235.99012,8928
GRANWF1,2022,1,18283.494404166668,8928
GRANWF1,2022,2,19869.4190175,8064
GRANWF1,2022,3,26924.879908333332,8928
GRANWF1,2022,4,22405.174835,8640
GRANWF1,2022,5,34749.06212916666,8928
GRANWF1,2022,6,38270.84125,8640
GRANWF1,2022,7,35218.024634166664,8928
GRANWF1,2022,8,41193.79539083333,8928
GRANWF1,2022,9,28263.9139875,8640
GRANWF1,2022,10,15574.819066666667,8928
GRANWF1,2022,11,31155.54893833333,8640
GRANWF1,2022,12,25930.70063,8928
GRANWF1,2023,1,22165.808204999998,8928
GRANWF1,2023,2,25338.167339166666,8064
GRANWF1,2023,3,28703.633964999997,8928
GRANWF1,2023,4,29581.779721666662,8640
GRANWF1,2023,5,37630.6238025,8928
GRANWF1,2023,6,43548.253768333336,8640
GRANWF1,2023,7,49201.19782749999,8928
GRANWF1,2023,8,34044.9980475,8928
GRANWF1,2023,9,38489.31291583333,8640
GRANWF1,2023,10,37772.8670975,8928
GRANWF1,2023,11,17988.327319999997,8640
GRANWF1,2023,12,21053.65988833333,8809
GSWF1A,2023,7,0.0,6167
GSWF1A,2023,8,0.0,8928
GSWF1A,2023,9,0.0,8640
GSWF1A,2023,10,0.0,8928
GSWF1A,2023,11,0.0,8640
GSWF1A,2023,12,0.0,8809
GSWF1B1,2023,11,0.0,2999
GSWF1B1,2023,12,0.0,8809
GULLRWF1,2019,12,600.1113991666666,119
GULLRWF1,2020,1,38874.69053166667,8928
GULLRWF1,2020,2,38513.337530000004,8352
GULLRWF1,2020,3,24960.235470833333,8928
GULLRWF1,2020,4,42559.153354166665,8640
GULLRWF1,2020,5,38620.28255416666,8928
GULLRWF1,2020,6,34313.6184225,8640
GULLRWF1,2020,7,31263.7146425,8928
GULLRWF1,2020,8,60019.08452083333,8928
GULLRWF1,2020,9,43900.632150833335,8640
GULLRWF1,2020,10,37374.79403416667,8928
GULLRWF1,2020,11,30582.5986025,8640
GULLRWF1,2020,12,42111.14073583333,8928
GULLRWF1,2021,1,37697.356945,8928
GULLRWF1,2021,2,28400.760863333333,8064
GULLRWF1,2021,3,41658.13368,8928
GULLRWF1,2021,4,31181.96278583333,8640
GULLRWF1,2021,5,36831.34490083333,8928
GULLRWF1,2021,6,41938.206257499995,8640
GULLRWF1,2021,7,55977.773296666666,8928
GULLRWF1,2021,8,51507.940032499995,8928
GULLRWF1,2021,9,49441.19781666666,8640
GULLRWF1,2021,10,42384.96930916667,8928
GULLRWF1,2021,11,38529.54912333334,8640
GULLRWF1,2021,12,26290.38716,8928
GULLRWF1,2022,1,31921.217744166664,8928
GULLRWF1,2022,2,31298.591910833333,8064
GULLRWF1,2022,3,32473.178639166665,8928
GULLRWF1,2022,4,31915.04442833333,8640
GULLRWF1,2022,5,39954.8267025,8928
GULLRWF1,2022,6,57606.34526249999,8640
GULLRWF1,2022,7,54389.11487833333,8928
GULLRWF1,2022,8,52278.58170166666,8928
GULLRWF1,2022,9,37503.179599166666,8640
GULLRWF1,2022,10,37672.71702916666,8928
GULLRWF1,2022,11,33031.818544166665,8640
GULLRWF1,2022,12,31079.309792499997,8928
GULLRWF1,2023,1,27107.805139999997,8928
GULLRWF1,2023,2,30728.2055625,8064
GULLRWF1,2023,3,39250.03210833333,8928
GULLRWF1,2023,4,27056.237539166665,8640
GULLRWF1,2023,5,44866.08955083333,8928
GULLRWF1,2023,6,53974.32553083333,8640
GULLRWF1,2023,7,46224.83509166667,8928
GULLRWF1,2023,8,32563.001601666663,8928
GULLRWF1,2023,9,37404.4261875,8640
GULLRWF1,2023,10,46493.54386083333,8928
GULLRWF1,2023,11,24354.483190833333,8640
GULLRWF1,2023,12,35210.521544166666,8809
GULLRWF2,2020,5,0.0,3863
GULLRWF2,2020,6,62.32148333333333,8640
GULLRWF2,2020,7,0.0,8928
GULLRWF2,2020,8,768.6547116666667,8928
GULLRWF2,2020,9,2188.6474275,8640
GULLRWF2,2020,10,3100.5533025,8928
GULLRWF2,2020,11,6572.666063333333,8640
GULLRWF2,2020,12,9205.482555,8928
GULLRWF2,2021,1,11074.49986,8928
GULLRWF2,2021,2,10277.067612499999,8064
GULLRWF2,2021,3,12269.271626666667,8928
GULLRWF2,2021,4,7656.334074999999,8640
GULLRWF2,2021,5,8923.956441666665,8928
GULLRWF2,2021,6,10541.020384999998,8640
GULLRWF2,2021,7,13313.839315,8928
GULLRWF2,2021,8,12222.27177,8928
GULLRWF2,2021,9,11816.629465833332,8640
GULLRWF2,2021,10,9671.825891666665,8928
GULLRWF2,2021,11,15985.506657499998,8640
GULLRWF2,2021,12,14641.565066666666,8928
GULLRWF2,2022,1,19822.643821666665,8928
GULLRWF2,2022,2,21021.31098333333,8064
GULLRWF2,2022,3,25896.144281666664,8928
GULLRWF2,2022,4,28948.786257499996,8640
GULLRWF2,2022,5,31656.956645,8928
GULLRWF2,2022,6,36263.27398583333,8640
GULLRWF2,2022,7,41047.03443749999,8928
GULLRWF2,2022,8,36225.09692833333,8928
GULLRWF2,2022,9,30747.524005833333,8640
GULLRWF2,2022,10,28640.600509166663,8928
GULLRWF2,2022,11,26096.903426666664,8640
GULLRWF2,2022,12,27325.585379166667,8928
GULLRWF2,2023,1,29245.922460833335,8928
GULLRWF2,2023,2,29061.369672499997,8064
GULLRWF2,2023,3,32917.3739925,8928
GULLRWF2,2023,4,22466.5282425,8640
GULLRWF2,2023,5,26717.815430833332,8928
GULLRWF2,2023,6,36646.67156083333,8640
GULLRWF2,2023,7,30267.0067125,8928
GULLRWF2,2023,8,21341.4175625,8928
GULLRWF2,2023,9,23362.611464166665,8640
GULLRWF2,2023,10,31243.602266666665,8928
GULLRWF2,2023,11,23462.024301666665,8640
GULLRWF2,2023,12,29743.63438583333,8809
GUNNING1,2019,12,290.05663416666664,119
GUNNING1,2020,1,14151.513304166667,8928
GUNNING1,2020,2,14554.741021666665,8352
GUNNING1,2020,3,13088.742615833333,8928
GUNNING1,2020,4,15216.693675833332,8640
GUNNING1,2020,5,11630.728374999999,8928
GUNNING1,2020,6,11406.225162499999,8640
GUNNING1,2020,7,8961.381802499998,8928
GUNNING1,2020,8,17872.721031666668,8928
GUNNING1,2020,9,15117.2182075,8640
GUNNING1,2020,10,13654.355927499999,8928
GUNNING1,2020,11,9534.122548333333,8640
GUNNING1,2020,12,14421.6196625,8928
GUNNING1,2021,1,14483.3489875,8928
GUNNING1,2021,2,11790.350460833333,8064
GUNNING1,2021,3,15339.683421666665,8928
GUNNING1,2021,4,10309.569393333331,8640
GUNNING1,2021,5,11167.0238775,8928
GUNNING1,2021,6,12510.302470833332,8640
GUNNING1,2021,7,16825.253933333333,8928
GUNNING1,2021,8,14843.304879166666,8928
GUNNING1,2021,9,15040.0714,8640
GUNNING1,2021,10,12831.586323333333,8928
GUNNING1,2021,11,12954.850894166666,8640
GUNNING1,2021,12,9554.835959166667,8928
GUNNING1,2022,1,11844.308469166665,8928
GUNNING1,2022,2,11412.592796666666,8064
GUNNING1,2022,3,12111.25281,8928
GUNNING1,2022,4,11802.380168333331,8640
GUNNING1,2022,5,12280.286851666666,8928
GUNNING1,2022,6,14724.391728333332,8640
GUNNING1,2022,7,14481.318211666667,8928
GUNNING1,2022,8,15273.358603333332,8928
GUNNING1,2022,9,11552.451744999998,8640
GUNNING1,2022,10,2274.5177624999997,8928
GUNNING1,2022,11,8647.2780625,8640
GUNNING1,2022,12,11175.8572575,8928
GUNNING1,2023,1,11002.269014999998,8928
GUNNING1,2023,2,10821.262095833332,8064
GUNNING1,2023,3,15117.824530833333,8928
GUNNING1,2023,4,9826.102055,8640
GUNNING1,2023,5,13473.150030833332,8928
GUNNING1,2023,6,15265.987195833331,8640
GUNNING1,2023,7,14436.059125,8928
GUNNING1,2023,8,10307.51958,8928
GUNNING1,2023,9,10713.809053333332,8640
GUNNING1,2023,10,13065.195005833331,8928
GUNNING1,2023,11,9448.952880833333,8640
GUNNING1,2023,12,11282.010805,8809
HALLWF1,2019,12,-0.9141666666666668,119
HALLWF1,2020,1,22530.8075,8928
HALLWF1,2020,2,13364.229166666666,8352
HALLWF1,2020,3,22335.685,8928
HALLWF1,2020,4,20561.39925,8640
HALLWF1,2020,5,25921.8725,8928
HALLWF1,2020,6,25556.465666666667,8640
HALLWF1,2020,7,20117.172416666665,8928
HALLWF1,2020,8,30313.482083333332,8928
HALLWF1,2020,9,30734.454999999998,8640
HALLWF1,2020,10,23325.814166666667,8928
HALLWF1,2020,11,26040.608083333333,8640
HALLWF1,2020,12,21061.836774166666,8928
HALLWF1,2021,1,19587.8275,8928
HALLWF1,2021,2,19968.10875,8064
HALLWF1,2021,3,20413.763,8928
HALLWF1,2021,4,14296.628916666665,8640
HALLWF1,2021,5,26337.97928583333,8928
HALLWF1,2021,6,33581.27583333333,8640
HALLWF1,2021,7,33127.325,8928
HALLWF1,2021,8,26230.226666666666,8928
HALLWF1,2021,9,25429.267416666666,8640
HALLWF1,2021,10,22720.721416666664,8928
HALLWF1,2021,11,22257.280416666665,8640
HALLWF1,2021,12,19423.218973333333,8928
HALLWF1,2022,1,24456.722397499998,8928
HALLWF1,2022,2,20928.654616666667,8064
HALLWF1,2022,3,23334.32499083333,8928
HALLWF1,2022,4,21941.94908,8640
HALLWF1,2022,5,28458.593989166664,8928
HALLWF1,2022,6,28451.208130833333,8640
HALLWF1,2022,7,31176.245665,8928
HALLWF1,2022,8,17953.498578333332,8928
HALLWF1,2022,9,24877.623518333334,8640
HALLWF1,2022,10,23246.248674166665,8928
HALLWF1,2022,11,22128.887222499998,8640
HALLWF1,2022,12,22849.317419166666,8928
HALLWF1,2023,1,19886.263279166666,8928
HALLWF1,2023,2,15196.1949675,8064
HALLWF1,2023,3,18543.36828833333,8928
HALLWF1,2023,4,20456.907406666665,8640
HALLWF1,2023,5,24309.68154,8928
HALLWF1,2023,6,36640.784791666665,8640
HALLWF1,2023,7,31797.375649166665,8928
HALLWF1,2023,8,21062.703244999997,8928
HALLWF1,2023,9,17995.139923333332,8640
HALLWF1,2023,10,25221.912405,8928
HALLWF1,2023,11,9699.030833333332,8640
HALLWF1,2023,12,7608.315833333333,8809
HALLWF2,2019,12,9.654166666666665,119
HALLWF2,2020,1,19082.239999999998,8928
HALLWF2,2020,2,11709.801666666664,8352
HALLWF2,2020,3,19409.33916666667,8928
HALLWF2,2020,4,17532.24593416667,8640
HALLWF2,2020,5,20139.756666666664,8928
HALLWF2,2020,6,22120.783799166664,8640
HALLWF2,2020,7,16679.935833333333,8928
HALLWF2,2020,8,25065.20241833333,8928
HALLWF2,2020,9,24340.111249999998,8640
HALLWF2,2020,10,18547.205234166664,8928
HALLWF2,2020,11,19345.008188333333,8640
HALLWF2,2020,12,16742.43533333333,8928
HALLWF2,2021,1,15203.381749999999,8928
HALLWF2,2021,2,14651.20825,8064
HALLWF2,2021,3,15947.130083333332,8928
HALLWF2,2021,4,11353.872583333334,8640
HALLWF2,2021,5,18610.0687525,8928
HALLWF2,2021,6,23312.03833333333,8640
HALLWF2,2021,7,25336.359166666665,8928
HALLWF2,2021,8,18671.7505,8928
HALLWF2,2021,9,18516.396666666664,8640
HALLWF2,2021,10,16728.48833333333,8928
HALLWF2,2021,11,15798.295333333332,8640
HALLWF2,2021,12,14200.694583333332,8928
HALLWF2,2022,1,17499.490833333333,8928
HALLWF2,2022,2,16374.368416666666,8064
HALLWF2,2022,3,18070.079994166666,8928
HALLWF2,2022,4,17282.060826666664,8640
HALLWF2,2022,5,20395.93416416667,8928
HALLWF2,2022,6,23150.5466525,8640
HALLWF2,2022,7,24023.4838775,8928
HALLWF2,2022,8,17044.432876666666,8928
HALLWF2,2022,9,18111.106661666665,8640
HALLWF2,2022,10,16342.399150833333,8928
HALLWF2,2022,11,16002.928661666667,8640
HALLWF2,2022,12,15691.312499999998,8928
HALLWF2,2023,1,13344.574999999999,8928
HALLWF2,2023,2,13204.537499166667,8064
HALLWF2,2023,3,14648.958333333332,8928
HALLWF2,2023,4,16302.444992499999,8640
HALLWF2,2023,5,19404.237466666666,8928
HALLWF2,2023,6,27510.960786666667,8640
HALLWF2,2023,7,22505.622571666667,8928
HALLWF2,2023,8,14965.340823333334,8928
HALLWF2,2023,9,13570.20916,8640
HALLWF2,2023,10,20863.827469166663,8928
HALLWF2,2023,11,9248.287499999999,8640
HALLWF2,2023,12,9036.490833333333,8809
HDWF1,2019,12,82.45833333333333,119
HDWF1,2020,1,31536.609166666665,8928
HDWF1,2020,2,23408.141666666666,8352
HDWF1,2020,3,29606.666666666664,8928
HDWF1,2020,4,25349.920799166666,8640
HDWF1,2020,5,29800.208333333332,8928
HDWF1,2020,6,30508.225,8640
HDWF1,2020,7,22795.64083333333,8928
HDWF1,2020,8,33866.875,8928
HDWF1,2020,9,36622.33333333333,8640
HDWF1,2020,10,29029.083333333332,8928
HDWF1,2020,11,32174.5425,8640
HDWF1,2020,12,32224.926666666663,8928
HDWF1,2021,1,25753.55416666667,8928
HDWF1,2021,2,26519.553333333333,8064
HDWF1,2021,3,27823.446666666667,8928
HDWF1,2021,4,16975.566666666666,8640
HDWF1,2021,5,27750.50789333333,8928
HDWF1,2021,6,25246.325,8640
HDWF1,2021,7,34620.424999999996,8928
HDWF1,2021,8,26184.458333333332,8928
HDWF1,2021,9,32624.0,8640
HDWF1,2021,10,33080.35833333333,8928
HDWF1,2021,11,28556.57833333333,8640
HDWF1,2021,12,27297.4575,8928
HDWF1,2022,1,30370.275,8928
HDWF1,2022,2,25541.328833333333,8064
HDWF1,2022,3,29489.066666666662,8928
HDWF1,2022,4,26738.949999999997,8640
HDWF1,2022,5,29310.024999999998,8928
HDWF1,2022,6,29301.274999999998,8640
HDWF1,2022,7,32828.66583333333,8928
HDWF1,2022,8,37412.99166666666,8928
HDWF1,2022,9,32076.56333333333,8640
HDWF1,2022,10,29583.420833333334,8928
HDWF1,2022,11,31598.157499999998,8640
HDWF1,2022,12,31581.959166666667,8928
HDWF1,2023,1,26861.333333333332,8928
HDWF1,2023,2,25975.1625,8064
HDWF1,2023,3,24300.766666666663,8928
HDWF1,2023,4,28139.241666666665,8640
HDWF1,2023,5,22340.648333333334,8928
HDWF1,2023,6,39908.66218833333,8640
HDWF1,2023,7,32519.61408333333,8928
HDWF1,2023,8,27418.066666666666,8928
HDWF1,2023,9,28948.43333333333,8640
HDWF1,2023,10,35882.23333333333,8928
HDWF1,2023,11,23706.341666666667,8640
HDWF1,2023,12,28437.25,8809
HDWF2,2019,12,44.916666666666664,119
HDWF2,2020,1,29941.529166666667,8928
HDWF2,2020,2,22017.685833333333,8352
HDWF2,2020,3,27719.649999999998,8928
HDWF2,2020,4,23066.874965833333,8640
HDWF2,2020,5,27822.466666666667,8928
HDWF2,2020,6,26294.283333333333,8640
HDWF2,2020,7,18634.151666666665,8928
HDWF2,2020,8,31688.858333333334,8928
HDWF2,2020,9,33936.96666666666,8640
HDWF2,2020,10,27216.85,8928
HDWF2,2020,11,29531.781666666666,8640
HDWF2,2020,12,31051.329999999998,8928
HDWF2,2021,1,24739.98,8928
HDWF2,2021,2,25646.326666666668,8064
HDWF2,2021,3,25955.915,8928
HDWF2,2021,4,16816.758333333335,8640
HDWF2,2021,5,24784.69956,8928
HDWF2,2021,6,29404.041666666664,8640
HDWF2,2021,7,32550.65833333333,8928
HDWF2,2021,8,23722.141666666663,8928
HDWF2,2021,9,30682.592916666665,8640
HDWF2,2021,10,31509.35,8928
HDWF2,2021,11,25870.485,8640
HDWF2,2021,12,25582.610833333332,8928
HDWF2,2022,1,28396.116666666665,8928
HDWF2,2022,2,25771.696249999997,8064
HDWF2,2022,3,28764.066666666666,8928
HDWF2,2022,4,25900.149999999998,8640
HDWF2,2022,5,27700.431666666667,8928
HDWF2,2022,6,26605.408333333333,8640
HDWF2,2022,7,29601.745916666667,8928
HDWF2,2022,8,34815.91916666667,8928
HDWF2,2022,9,30630.942333333332,8640
HDWF2,2022,10,27353.52333333333,8928
HDWF2,2022,11,29772.379166666662,8640
HDWF2,2022,12,31438.94,8928
HDWF2,2023,1,26402.925,8928
HDWF2,2023,2,25731.388333333332,8064
HDWF2,2023,3,22350.141666666666,8928
HDWF2,2023,4,26018.35583333333,8640
HDWF2,2023,5,18729.37083333333,8928
HDWF2,2023,6,38173.76218833333,8640
HDWF2,2023,7,28970.37,8928
HDWF2,2023,8,25326.183333333334,8928
HDWF2,2023,9,26542.6,8640
HDWF2,2023,10,32612.271666666667,8928
HDWF2,2023,11,21704.975,8640
HDWF2,2023,12,27446.43333333333,8809
HDWF3,2019,12,61.45833333333333,119
HDWF3,2020,1,31802.341666666667,8928
HDWF3,2020,2,24495.116666666665,8352
HDWF3,2020,3,28575.741666666665,8928
HDWF3,2020,4,25031.558672499996,8640
HDWF3,2020,5,29971.441666666666,8928
HDWF3,2020,6,30318.475,8640
HDWF3,2020,7,21143.249499999998,8928
HDWF3,2020,8,34403.86083333333,8928
HDWF3,2020,9,36749.03333333333,8640
HDWF3,2020,10,28952.48333333333,8928
HDWF3,2020,11,32063.084166666664,8640
HDWF3,2020,12,33144.9,8928
HDWF3,2021,1,26107.929166666665,8928
HDWF3,2021,2,26682.082499999997,8064
HDWF3,2021,3,27810.560833333333,8928
HDWF3,2021,4,17655.9,8640
HDWF3,2021,5,26855.650999999998,8928
HDWF3,2021,6,32597.25833333333,8640
HDWF3,2021,7,35596.558333333334,8928
HDWF3,2021,8,26083.804999999997,8928
HDWF3,2021,9,33146.73333333333,8640
HDWF3,2021,10,33294.50833333333,8928
HDWF3,2021,11,27145.386666666665,8640
HDWF3,2021,12,26564.539166666666,8928
HDWF3,2022,1,30704.75,8928
HDWF3,2022,2,26586.974083333334,8064
HDWF3,2022,3,29307.691666666666,8928
HDWF3,2022,4,27501.80833333333,8640
HDWF3,2022,5,29901.484999999997,8928
HDWF3,2022,6,29580.558333333334,8640
HDWF3,2022,7,32640.53483333333,8928
HDWF3,2022,8,37957.61666666667,8928
HDWF3,2022,9,33052.794916666666,8640
HDWF3,2022,10,30070.9525,8928
HDWF3,2022,11,31326.476666666666,8640
HDWF3,2022,12,32831.0725,8928
HDWF3,2023,1,27376.25833333333,8928
HDWF3,2023,2,26834.791666666664,8064
HDWF3,2023,3,24077.415,8928
HDWF3,2023,4,27871.944166666664,8640
HDWF3,2023,5,21212.684999999998,8928
HDWF3,2023,6,40830.06645666666,8640
HDWF3,2023,7,32021.17108333333,8928
HDWF3,2023,8,26222.991666666665,8928
HDWF3,2023,9,26768.25,8640
HDWF3,2023,10,32873.55583333333,8928
HDWF3,2023,11,22316.825,8640
HDWF3,2023,12,28767.041666666664,8809
KABANWF1,2022,9,3.4061666666666666,1559
KABANWF1,2022,10,544.1998333333332,8928
KABANWF1,2022,11,560.0935,8640
KABANWF1,2022,12,8370.678945,8928
KABANWF1,2023,1,8190.588834166667,8928
KABANWF1,2023,2,13060.548631666667,8064
KABANWF1,2023,3,12986.787965,8928
KABANWF1,2023,4,12750.1073125,8640
KABANWF1,2023,5,28151.811625,8928
KABANWF1,2023,6,30583.052316666664,8640
KABANWF1,2023,7,38258.26230083333,8928
KABANWF1,2023,8,45458.484885,8928
KABANWF1,2023,9,49869.65419666666,8640
KABANWF1,2023,10,50072.52661249999,8928
KABANWF1,2023,11,24776.1891,8640
KABANWF1,2023,12,25996.325011666664,8809
KEPWF1,2021,6,0.0,2711
KEPWF1,2021,7,749.6099999999999,8928
KEPWF1,2021,8,2410.2678333333333,8928
KEPWF1,2021,9,4649.345833333333,8640
KEPWF1,2021,10,3329.9085,8928
KEPWF1,2021,11,3051.80475,8640
KEPWF1,2021,12,4254.504166666667,8928
KEPWF1,2022,1,4010.7368333333334,8928
KEPWF1,2022,2,3593.9732499999996,8064
KEPWF1,2022,3,3917.269833333333,8928
KEPWF1,2022,4,4819.4415,8640
KEPWF1,2022,5,5914.403833333334,8928
KEPWF1,2022,6,7582.501583333333,8640
KEPWF1,2022,7,8790.12625,8928
KEPWF1,2022,8,11588.612583333332,8928
KEPWF1,2022,9,9614.494166666665,8640
KEPWF1,2022,10,9361.973833333332,8928
KEPWF1,2022,11,8723.367333333332,8640
KEPWF1,2022,12,11253.1775,8928
KEPWF1,2023,1,10461.846583333334,8928
KEPWF1,2023,2,8469.0425,8064
KEPWF1,2023,3,10769.752500833332,8928
KEPWF1,2023,4,10790.915833333333,8640
KEPWF1,2023,5,13141.404166666665,8928
KEPWF1,2023,6,12458.866666666665,8640
KEPWF1,2023,7,13409.992499999998,8928
KEPWF1,2023,8,13937.939999999999,8928
KEPWF1,2023,9,12497.445833333333,8640
KEPWF1,2023,10,11798.353333333333,8928
KEPWF1,2023,11,9024.917166666666,8640
KEPWF1,2023,12,13377.789166666666,8809
LGAPWF1,2019,12,244.88833333333332,119
LGAPWF1,2020,1,17232.33975,8928
LGAPWF1,2020,2,20832.8686675,8352
LGAPWF1,2020,3,28131.62258333333,8928
LGAPWF1,2020,4,27512.357249999997,8640
LGAPWF1,2020,5,37274.079999999994,8928
LGAPWF1,2020,6,26073.507333333335,8640
LGAPWF1,2020,7,27130.68275,8928
LGAPWF1,2020,8,41003.96741666666,8928
LGAPWF1,2020,9,39916.5675,8640
LGAPWF1,2020,10,38932.75666666667,8928
LGAPWF1,2020,11,41680.92075,8640
LGAPWF1,2020,12,43337.08116666666,8928
LGAPWF1,2021,1,47207.08816666666,8928
LGAPWF1,2021,2,39797.798416666665,8064
LGAPWF1,2021,3,31266.50175,8928
LGAPWF1,2021,4,27745.548333333332,8640
LGAPWF1,2021,5,35181.9995,8928
LGAPWF1,2021,6,27097.78,8640
LGAPWF1,2021,7,47138.043999999994,8928
LGAPWF1,2021,8,30273.25959166666,8928
LGAPWF1,2021,9,34929.49333333333,8640
LGAPWF1,2021,10,36829.57191666667,8928
LGAPWF1,2021,11,35376.637083333335,8640
LGAPWF1,2021,12,45852.52328166666,8928
LGAPWF1,2022,1,42543.17375083333,8928
LGAPWF1,2022,2,39485.21523583333,8064
LGAPWF1,2022,3,32587.760399999996,8928
LGAPWF1,2022,4,25351.27987583333,8640
LGAPWF1,2022,5,26461.207576666668,8928
LGAPWF1,2022,6,29433.13891583333,8640
LGAPWF1,2022,7,39851.683775,8928
LGAPWF1,2022,8,41086.28824083333,8928
LGAPWF1,2022,9,36464.388354999995,8640
LGAPWF1,2022,10,30917.422274166664,8928
LGAPWF1,2022,11,32270.018848333333,8640
LGAPWF1,2022,12,39628.97138333333,8928
LGAPWF1,2023,1,42920.62963916666,8928
LGAPWF1,2023,2,34104.47639833333,8064
LGAPWF1,2023,3,30415.29895833333,8928
LGAPWF1,2023,4,26281.963179166665,8640
LGAPWF1,2023,5,21392.369886666667,8928
LGAPWF1,2023,6,38024.72480916667,8640
LGAPWF1,2023,7,29754.69424333333,8928
LGAPWF1,2023,8,22290.435717499997,8928
LGAPWF1,2023,9,25413.095662499996,8640
LGAPWF1,2023,10,27648.153192499998,8928
LGAPWF1,2023,11,32344.665629166662,8640
LGAPWF1,2023,12,28937.607339166665,8809
LGAPWF2,2021,12,1789.8432008333332,5303
LGAPWF2,2022,1,13679.455592499999,8928
LGAPWF2,2022,2,17409.420789166667,8064
LGAPWF2,2022,3,16902.960159166665,8928
LGAPWF2,2022,4,17465.02921333333,8640
LGAPWF2,2022,5,17948.13201166667,8928
LGAPWF2,2022,6,20185.357122499998,8640
LGAPWF2,2022,7,26505.33134833333,8928
LGAPWF2,2022,8,28696.108725833332,8928
LGAPWF2,2022,9,25229.785616666668,8640
LGAPWF2,2022,10,21698.69326666667,8928
LGAPWF2,2022,11,21890.06325333333,8640
LGAPWF2,2022,12,27441.1827775,8928
LGAPWF2,2023,1,28589.818194999996,8928
LGAPWF2,2023,2,23606.604513333332,8064
LGAPWF2,2023,3,20421.801181666666,8928
LGAPWF2,2023,4,19879.298272499997,8640
LGAPWF2,2023,5,15565.807290833332,8928
LGAPWF2,2023,6,30178.463137499995,8640
LGAPWF2,2023,7,22930.970800833333,8928
LGAPWF2,2023,8,17361.085784166666,8928
LGAPWF2,2023,9,20340.0615725,8640
LGAPWF2,2023,10,22716.57158666667,8928
LGAPWF2,2023,11,24410.129896666665,8640
LGAPWF2,2023,12,22352.758257499998,8809
LKBONNY1,2019,12,91.70583058333332,119
LKBONNY1,2020,1,13421.595303416665,8928
LKBONNY1,2020,2,4312.01794375,8352
