postcode,lon,lat,lon_min,lon_max,lat_min,lat_max
21129,9.8514063,53.515527,9.7635929,9.954005,53.4896441,53.5571231
21244,9.8694844,53.3176971,9.771429,9.9303709,53.243346,53.379059
21436,10.3536084,53.4072111,10.3108798,10.3982349,53.357863,53.4262911
21493,10.5173448,53.5567306,10.4340939,10.590049,53.476928,53.605813
21502,10.3990474,53.44691,10.307816,10.470809,53.3984819,53.4852511
21684,9.5091349,53.5652739,9.373643,9.5746581,53.538073,53.594907
21702,9.4317006,53.3860276,9.357007,9.5179189,53.345303,53.449815
21737,9.3056321,53.7562918,9.2665019,9.3769421,53.729074,53.831696
21769,9.0983372,53.6301839,8.9674759,9.1748929,53.554435,53.677238
21772,8.9730868,53.6600128,8.9268519,9.0193619,53.5945341,53.690744
21782,8.9774421,53.7595908,8.957411,9.0231599,53.6872091,53.779905
23569,10.8268839,53.9129131,10.71434,10.9686759,53.884885,53.954146
23777,11.0329469,54.285561,10.9579321,11.084044,54.246583,54.314077
23779,11.0353452,54.3295847,10.970854,11.0766839,54.299144,54.3552839
23824,10.3177564,54.0516488,10.2817081,10.3564939,54.0246471,54.080032
23881,10.6116549,53.6030608,10.497449,10.712057,53.569761,53.694838
23968,11.4060024,53.9059654,11.2282581,11.437499,53.841101,53.959221
23974,11.5893114,53.9458304,11.4674901,11.676238,53.895951,54.0343031
24214,9.978799,54.4108044,9.8697829,10.075738,54.3407711,54.475775
24220,10.0891154,54.2419813,10.030692,10.150435,54.1970789,54.2681951
24241,10.0018031,54.2261735,9.9475939,10.0782571,54.1802799,54.2798879
24354,9.7939497,54.5315889,9.6730318,9.8974498,54.490422,54.5862901
24395,9.9033102,54.7442043,9.780967,9.9851911,54.6891011,54.798401
24401,9.7231588,54.6461802,9.6578611,9.7447109,54.6252311,54.6630991
24405,9.7146247,54.6764292,9.6640431,9.7906681,54.657248,54.6980331
24407,9.8712418,54.6361847,9.816937,9.913014,54.614046,54.689606
24582,10.0272619,54.1590001,9.9450019,10.1313199,54.128849,54.218652
24589,9.8516283,54.1673132,9.7959609,9.9676991,54.141294,54.218065
24814,9.8197247,54.3692233,9.7795829,9.872629,54.344584,54.3911781
24837,9.5661514,54.5223028,9.510742,9.6164709,54.491622,54.5459571
24855,9.3982282,54.5568763,9.3531771,9.4835731,54.5359791,54.619457
24872,9.4307825,54.4446114,9.3805301,9.465361,54.4195111,54.4602991
24876,9.3377889,54.4574665,9.3126409,9.3899201,54.44192,54.4946239
24881,9.5815065,54.5653191,9.5281929,9.625267,54.537748,54.5859729
24885,9.4646876,54.6399713,9.422326,9.5115069,54.607255,54.6797371
24887,9.3742136,54.5172474,9.3161179,9.418289,54.475961,54.588272
24890,9.5440397,54.5904291,9.4568709,9.6019131,54.563664,54.6157429
24894,9.6395998,54.5794855,9.6119,9.7019289,54.563376,54.630889
24972,9.7605255,54.7545813,9.6905241,9.8328479,54.7335559,54.8066381
24977,9.63702,54.7971165,9.5668409,9.727638,54.751993,54.828447
24986,9.6049696,54.6741545,9.5298266,9.680554,54.6361714,54.7160891
24992,9.2650325,54.6182015,9.206849,9.327158,54.590883,54.657167
24994,9.1954742,54.8114012,9.076845,9.2500679,54.7809121,54.8739811
24997,9.3202905,54.6799243,9.257301,9.3721961,54.6509029,54.7133971
25361,9.5202906,53.8324226,9.4657881,9.5862399,53.793078,53.852297
25573,9.3993017,53.8749091,9.362861,9.4352669,53.845898,53.9062851
25578,9.5312711,53.8782996,9.4832318,9.5787641,53.844909,53.896012
25585,9.4884351,54.1383523,9.448366,9.5271659,54.1221619,54.1856009
25599,9.4011729,53.8448924,9.330909,9.4420471,53.808546,53.8719509
25712,9.239481,54.0025805,9.158452,9.3256701,53.941592,54.0432
25715,9.1386269,53.9499882,9.0627539,9.228993,53.9188101,53.980667
25719,9.0573886,54.0135841,8.961044,9.1181859,53.9965081,54.050865
25724,9.0069875,53.916133,8.941899,9.083763,53.890371,53.945452
25761,8.840744,54.1645429,8.807027,8.95291,54.119214,54.206432
25779,9.1571282,54.2948474,9.066084,9.2507929,54.218164,54.3520019
25785,9.1903146,54.1731685,9.1278259,9.246193,54.102636,54.1944171
25792,8.9872346,54.2416378,8.9343159,9.051754,54.2050491,54.2692019
25836,8.7822329,54.3302545,8.6741489,8.874196,54.2807171,54.412011
25842,8.9337199,54.6816435,8.753405,9.074024,54.649363,54.7312871
25845,8.8948337,54.5130975,8.78932,8.9988671,54.459272,54.565634
25850,9.2232117,54.5639477,9.192549,9.3114381,54.536459,54.5866211
25853,9.0463376,54.5807377,9.0154311,9.119862,54.548203,54.62646
25855,9.1759833,54.5969533,9.144721,9.2224,54.580073,54.6148961
25856,9.0211808,54.5272909,8.9241188,9.0601451,54.504985,54.5667559
25858,9.060096,54.6433111,9.0273109,9.1007989,54.6223721,54.669182
25862,9.1323746,54.6721829,9.0662831,9.1934519,54.6183929,54.701508
25864,9.1870549,54.6292919,9.127792,9.2226009,54.608543,54.6585629
25870,8.9425927,54.3716112,8.8719849,9.001519,54.3147059,54.419005
25875,NA,NA,NA,NA,NA,NA
25881,8.6830395,54.3301045,8.6332711,8.752893,54.286522,54.400726
25885,9.2306568,54.5098669,9.129912,9.3119769,54.4775369,54.560144
25889,9.0150693,54.4158461,8.9051689,9.061073,54.375862,54.435412
25917,9.011256,54.7698891,8.912276,9.119893,54.693688,54.8262701
25920,8.875351,54.7617378,8.791751,8.939536,54.7106179,54.795243
25923,8.8974878,54.8729878,8.791109,8.973444,54.8155681,54.904909
25924,8.6716091,54.861259,8.563906,8.7658689,54.7889579,54.911509
25927,8.7338732,54.8688019,8.6905051,8.848954,54.8390479,54.906779
25938,8.5031023,54.7182229,8.3945041,8.596979,54.6792979,54.755874
26169,7.8585443,53.0232723,7.7046009,7.961515,52.90414,53.119682
26209,8.3216418,53.0349041,8.210944,8.4370238,52.9920881,53.104784
26340,7.9521674,53.3963896,7.858432,8.069717,53.335779,53.4739669
26409,7.7337218,53.5957267,7.6440719,7.8602059,53.4848461,53.726724
26419,7.9673173,53.5476667,7.827433,8.049794,53.504223,53.602884
26427,7.6079198,53.6448738,7.4884419,7.7754761,53.5558279,53.720531
26434,7.9300949,53.6700206,7.8091779,8.090309,53.578876,53.7186459
26437,NA,NA,NA,NA,NA,NA
26506,7.1644716,53.5768531,7.086678,7.276268,53.4965621,53.667339
26524,7.2893225,53.6128244,7.224857,7.344496,53.556523,53.6836129
26556,7.4580347,53.5902476,7.4076519,7.5083991,53.532736,53.6270499
26723,7.1721227,53.3647296,6.992734,7.2162519,53.323969,53.397419
26725,7.249148,53.3544421,7.1744791,7.3124421,53.3144209,53.4084479
26736,7.1194793,53.4599662,7.0105509,7.2120379,53.352103,53.5381181
26737,NA,NA,NA,NA,NA,NA
26757,6.6704003,53.587622,6.6543031,6.8123689,53.5567601,53.620055
26789,7.4513578,53.2551971,7.3666611,7.542977,53.202723,53.29215
26810,7.4335036,53.1371972,7.362792,7.515789,53.076866,53.213884
26901,7.6774415,52.9379262,7.576444,7.753113,52.882222,52.9872271
26931,8.3735056,53.2045826,8.292401,8.4895769,53.152719,53.295798
26935,8.4565173,53.4029883,8.395749,8.500047,53.363582,53.4557359
26954,8.447881,53.4927518,8.362953,8.5562201,53.4325648,53.558427
27232,8.7965951,52.6657889,8.658093,8.8904239,52.617275,52.7302279
27243,8.5870541,52.9091463,8.458309,8.6939671,52.797741,53.018764
27259,8.6906891,52.6315234,8.616465,8.782859,52.555405,52.6865559
27299,9.1688496,53.0047548,9.073771,9.2912671,52.9622661,53.0425411
27318,9.1407443,52.833833,9.0340541,9.220401,52.784716,52.90947
27330,9.0045269,52.7723998,8.903689,9.065071,52.7161168,52.80654
27374,9.5293704,52.98706,9.4373269,9.6802489,52.916877,53.063499
27472,8.7073855,53.8552071,8.6806999,8.7482541,53.833333,53.8804669
27570,8.5904598,53.5398577,8.574031,8.619791,53.518086,53.5539489
27572,8.5985581,53.5055175,8.5598241,8.6317481,53.4839871,53.532319
27616,8.7969675,53.434765,8.6705619,8.9731841,53.372469,53.521904
27628,8.6548594,53.3581583,8.4963941,8.7765271,53.2812159,53.4366029
27711,8.7422227,53.2648107,8.659611,8.950298,53.183183,53.32644
27729,8.8262156,53.3104953,8.7355318,8.963539,53.2668589,53.395623
27755,8.6386804,53.0291368,8.578657,8.681883,52.9867421,53.046315
27804,8.463132,53.1656868,8.386353,8.5786719,53.1189631,53.2491669
28719,8.7130944,53.1531542,8.620734,8.795232,53.126973,53.183143
28755,8.6105982,53.1843831,8.5815981,8.642839,53.1709259,53.1981639
28865,8.8970748,53.1555884,8.781297,9.004293,53.125687,53.211362
28870,9.1186231,53.117035,8.9472371,9.204654,53.0163929,53.1843548
28879,8.9967169,53.1914719,8.955761,9.071354,53.1258321,53.242403
29331,10.2419747,52.6189846,10.1774101,10.340288,52.580552,52.6666039
29565,10.2652523,53.0555565,10.1555189,10.3437501,52.9319101,53.095898
29581,10.4250341,52.9655347,10.3491411,10.4881201,52.9294221,52.994089
29587,10.4653311,53.0705767,10.4035499,10.5060141,53.02206,53.0938329
29614,9.8309194,53.0057013,9.6596801,10.0301289,52.928431,53.0791928
29640,9.818976,53.136959,9.62534,9.9375669,53.032184,53.219299
29649,9.9751535,52.9189122,9.856337,10.08003,52.8669661,52.979773
29664,9.5211797,52.8794368,9.375355,9.9186161,52.7260561,52.951257
30974,9.5812492,52.2604513,9.4723278,9.6653,52.2282129,52.2953229
31036,9.7230991,52.0727154,9.6430369,9.7423509,52.031958,52.104417
31061,9.8279123,51.9830185,9.7394229,9.9069529,51.928448,52.0358638
31087,9.9849722,51.9216206,9.9447758,10.0131979,51.896884,51.940048
31137,9.9229728,52.1676714,9.8914929,9.963582,52.145516,52.1929709
31174,10.0987722,52.1740828,10.0142121,10.156294,52.110301,52.236356
31177,9.9941242,52.2045138,9.919276,10.0847479,52.1767661,52.2375351
31515,9.407641,52.4248253,9.2727999,9.505845,52.3624,52.4999969
31595,8.9726551,52.5878963,8.870482,9.1067839,52.527551,52.6506
31606,8.8237021,52.4378738,8.7722821,8.9257889,52.389371,52.4982329
31719,9.1197347,52.3828147,9.0948579,9.160632,52.36959,52.411661
31749,9.2598324,52.2433763,9.129411,9.3304489,52.205697,52.279648
31840,9.2421602,52.148378,9.1560109,9.38755,52.093977,52.2208449
31867,9.367927,52.2741504,9.309256,9.4489411,52.212465,52.295353
31868,9.390141,51.9548927,9.3409341,9.4574421,51.9222479,51.9810001
32052,8.6500658,52.0919704,8.6164281,8.7191949,52.057758,52.1233119
32312,8.6275673,52.3129662,8.5331519,8.7288251,52.265957,52.343357
32351,8.4766636,52.4204498,8.2968758,8.5678591,52.353337,52.514572
32361,8.5103036,52.3000863,8.441031,8.569048,52.259941,52.366465
32423,8.9553818,52.2937952,8.902071,8.9985829,52.2612109,52.328648
32457,8.9402185,52.2253083,8.8282841,9.076995,52.1807749,52.272266
32469,8.9774411,52.3832895,8.7746919,9.138562,52.318909,52.5004679
32609,8.669796,52.2670048,8.553732,8.7471611,52.231869,52.298478
32657,8.9070006,52.03535,8.8034649,8.9972359,51.975935,52.104534
32689,8.9512242,52.1281572,8.867455,9.0375749,52.0602179,52.194608
32805,8.9630488,51.8604282,8.876885,9.094439,51.788856,51.92743
33014,9.0490757,51.7367282,8.9643281,9.117224,51.6436019,51.797567
33034,9.1585552,51.7281977,9.0631609,9.2872389,51.6276529,51.797834
33039,9.1173323,51.8055268,8.9944989,9.192972,51.754289,51.858874
33098,8.7542576,51.7113515,8.7200929,8.7829779,51.697342,51.7236131
33100,8.8341562,51.7212792,8.7576041,8.9006199,51.6732091,51.7664491
33165,8.8995725,51.6207332,8.7379829,9.0168171,51.5290681,51.7003779
33181,8.7514254,51.5047092,8.6256139,8.8465681,51.4471739,51.615605
33184,8.9397119,51.745145,8.8744789,9.000043,51.676566,51.803045
33829,8.2813014,52.1025558,8.201371,8.368789,52.045029,52.13489
34281,9.3642206,51.178114,9.3030448,9.430684,51.138631,51.25497
34327,9.5236341,51.1745318,9.483565,9.5977421,51.1561559,51.193822
34376,9.4770621,51.4285881,9.444471,9.5500189,51.400068,51.4716189
34414,9.1309863,51.4756133,8.904319,9.2712639,51.44166,51.5779081
34439,9.1174663,51.6039191,8.977815,9.205429,51.538279,51.661865
34477,8.9652633,51.3369234,8.8643029,9.048086,51.2855679,51.383856
34513,9.0498247,51.2281948,8.94135,9.1306151,51.1721039,51.3140511
34630,9.0532996,50.9436445,8.972801,9.156263,50.90281,50.999391
35099,8.7579203,51.0195702,8.7050241,8.8809311,50.9753499,51.039591
35274,8.91369,50.8494827,8.828568,9.0053801,50.7837859,50.8946308
35684,8.299662,50.7771406,8.269661,8.319,50.76532,50.804027
35685,8.267108,50.7671042,8.236081,8.288494,50.754151,50.790757
35688,8.3452316,50.7352907,8.316023,8.394758,50.719304,50.776551
35753,8.2456156,50.6059658,8.1520129,8.3629389,50.554009,50.633344
35759,8.1859716,50.6340132,8.109897,8.2565589,50.598452,50.6780211
35794,8.2014418,50.5465206,8.1099691,8.2389389,50.5184611,50.5995549
36110,9.5816182,50.680927,9.44783,9.6502389,50.6053599,50.766156
36251,9.7058593,50.880385,9.545594,9.8391558,50.813425,50.9948411
36277,9.8087534,50.8192028,9.730483,9.909603,50.7897971,50.864626
36318,9.3263668,50.6966878,9.234187,9.3799481,50.629138,50.7398309
36324,NA,NA,NA,NA,NA,NA
36325,9.1697024,50.6509641,9.104421,9.244302,50.589584,50.681884
36329,9.2208228,50.7147105,9.140843,9.271982,50.6571209,50.7435
36358,9.3477216,50.5616191,9.2425309,9.497826,50.5121379,50.593907
37127,9.7447585,51.4682935,9.6365268,9.851729,51.4250196,51.5414039
37130,10.088507,51.4814476,9.934491,10.1859628,51.417077,51.5354939
37133,9.929315,51.4371788,9.812193,10.022497,51.371571,51.505689
37136,10.1629761,51.5407073,10.037056,10.1926779,51.5140489,51.610172
37139,9.7363634,51.5645086,9.6583401,9.8268279,51.521676,51.614175
37235,9.7496137,51.2033004,9.6103239,9.856643,51.143531,51.244931
37547,9.9803578,51.8443914,9.9499209,10.00288,51.8254677,51.8588869
37574,9.8768862,51.8400755,9.75855,10.0400019,51.729414,51.913662
37627,9.6103261,51.8516463,9.5337288,9.7103419,51.7863329,51.9166209
37688,9.3466097,51.66014,9.238021,9.4452049,51.611038,51.737622
37696,9.2307887,51.8182984,9.1564749,9.306269,51.7788619,51.8666371
38173,10.6370701,52.2163365,10.5958801,10.7844119,52.141375,52.245977
38226,10.3325038,52.1590409,10.3081209,10.3516221,52.139156,52.1766238
38268,10.2828449,52.2009705,10.248483,10.369182,52.1749888,52.245896
38272,10.2175439,52.1441326,10.176163,10.251955,52.1076391,52.1811301
38350,11.0017167,52.2430058,10.9139789,11.0860368,52.167896,52.2871759
38464,10.9010258,52.3600701,10.8516781,10.959108,52.3282771,52.404989
38474,10.8695962,52.5787524,10.832986,10.9137569,52.551551,52.610544
38489,11.0160892,52.6840481,10.8335739,11.1717991,52.609186,52.753394
38822,11.0549807,51.9374647,10.88254,11.174461,51.883717,51.95673
38855,10.7993086,51.8437498,10.6479931,10.918083,51.7644271,51.938502
38871,10.7034246,51.8953572,10.576763,10.832924,51.789438,51.952698
39240,11.8349628,51.9036653,11.6527919,12.01991,51.8376271,51.9552261
39261,12.0981184,51.9624383,12.022011,12.18088,51.93118,52.005271
39291,11.9549183,52.1425433,11.6871279,12.2973451,52.072394,52.3177579
39307,12.1760778,52.3744452,11.973367,12.3307809,52.241372,52.523601
39359,11.2014917,52.4071494,11.0356159,11.3390241,52.326122,52.452471
39638,11.4050865,52.5386734,11.1971031,11.6053062,52.3665189,52.637363
41334,6.2721001,51.3262794,6.1539149,6.3265111,51.25275,51.3657991
42477,7.3720815,51.2094389,7.295248,7.4339261,51.16929,51.250485
42555,7.1146566,51.3517649,7.0791581,7.159611,51.32557,51.3813861
44227,7.4198285,51.4646773,7.382862,7.47154,51.431586,51.497892
45525,7.1860493,51.3948427,7.1599701,7.2046919,51.380453,51.411835
45701,7.0991237,51.6061427,7.066809,7.1618241,51.588051,51.634154
45739,7.2579564,51.637739,7.1902841,7.2973351,51.6239859,51.703856
45964,6.9903655,51.575667,6.936518,7.0182281,51.545905,51.5870081
46325,6.8572196,51.8441276,6.7324079,6.923467,51.773654,51.932745
46348,6.843366,51.7696309,6.754349,6.91681,51.728916,51.8026859
46399,6.6041283,51.8454749,6.472559,6.68707,51.8357739,51.917645
46419,6.4641478,51.8331306,6.3868661,6.532432,51.8027991,51.8739458
46459,6.3765753,51.7853234,6.302377,6.534058,51.701695,51.832856
47533,6.1280084,51.8091567,6.036693,6.2447669,51.73178,51.8653819
47546,6.3033368,51.7574924,6.235548,6.4116341,51.687137,51.827737
47574,6.1312129,51.703086,6.026136,6.2292789,51.6138251,51.7479801
47625,6.2870011,51.5679707,6.2431599,6.3600269,51.537466,51.594927
48231,7.9592161,51.9542349,7.8569971,8.102176,51.851808,52.051818
48249,7.3138755,51.8579795,7.1002431,7.4338789,51.7784729,51.926383
48369,7.6373483,52.188896,7.555374,7.712204,52.136267,52.224446
48493,7.2892253,52.2323411,7.2162051,7.38792,52.1870221,52.281234
48599,7.0289361,52.1841199,6.950605,7.102107,52.1349809,52.242768
48607,7.1859593,52.2066558,7.094293,7.296538,52.163386,52.2664401
48612,7.3101494,52.1029861,7.2414641,7.356549,52.056557,52.1430431
48624,7.2390639,52.0928401,7.102437,7.274639,52.0429539,52.1289019
48683,7.0165404,52.0790306,6.86715,7.06708,52.0210291,52.181066
48691,6.8205653,52.0361066,6.686819,6.9113841,51.9934549,52.127828
48712,7.0081423,51.9506357,6.9254171,7.090507,51.883683,52.0010939
48727,7.3364268,51.9948158,7.211725,7.43433,51.9367281,52.0404089
48734,7.0437565,51.8314277,6.9774291,7.1739229,51.7765599,51.888208
49074,8.0560591,52.2758791,8.0382241,8.069789,52.263285,52.2879079
49082,8.0495294,52.2415583,8.005542,8.096442,52.224129,52.269432
49163,8.2932658,52.4227864,8.1778379,8.39418,52.3271511,52.5003051
49201,8.1993258,52.1146282,8.1461529,8.2678689,52.071831,52.1526231
49356,8.3613436,52.6005798,8.29382,8.4474139,52.531898,52.6893669
49377,8.2880496,52.7349335,8.1946998,8.3837911,52.6865719,52.8004229
49400,NA,NA,NA,NA,NA,NA
49413,8.1062526,52.6506578,8.0184089,8.1911741,52.598215,52.7037041
49593,7.9366872,52.5546875,7.885514,7.999531,52.517812,52.618737
49610,7.9648584,52.6764226,7.903129,8.034599,52.6592321,52.6965959
49624,7.7739772,52.7268087,7.6354889,7.8879061,52.6772311,52.813892
49632,7.9407979,52.7157133,7.832034,8.077081,52.67955,52.766186
49635,7.9815223,52.6356747,7.8661211,8.087396,52.5929929,52.6735379
49681,8.0708816,52.9657609,7.9344059,8.1251959,52.880541,53.017182
49688,7.8925116,52.794347,7.7925811,8.00438,52.75092,52.836289
49744,7.2471446,52.5990429,7.1191231,7.416963,52.5494721,52.656581
49761,NA,NA,NA,NA,NA,NA
49824,6.8469831,52.6121755,6.709959,7.0058021,52.561079,52.65319
49835,7.2084624,52.5048476,7.08345,7.28368,52.4435939,52.602046
50151,NA,NA,NA,NA,NA,NA
50354,6.8596159,50.8631453,6.778707,6.923304,50.836877,50.9115189
51702,7.6694615,51.022137,7.616735,7.7355539,50.996653,51.0640281
51709,7.5493127,51.0719744,7.451606,7.6184519,51.0465019,51.106593
52224,6.2811789,50.7287236,6.2006071,6.3657381,50.684725,50.788809
52372,6.4905127,50.7380994,6.4164751,6.5496989,50.6951161,50.782419
52393,6.3786897,50.7025737,6.2844999,6.4588829,50.6505589,50.7745801
52441,6.2856124,50.979203,6.193691,6.361969,50.9344649,51.0248759
52499,6.1946473,50.9212978,6.1405139,6.2295961,50.8858639,50.949845
52511,6.1267754,50.9667218,6.01514,6.2368818,50.929815,51.0172479
53332,6.9684402,50.7730884,6.859529,7.0666769,50.718575,50.805109
53909,6.6449966,50.6772512,6.5671251,6.778106,50.630302,50.755522
53947,6.6673756,50.4990435,6.5487299,6.7755871,50.442884,50.541951
53949,6.5464093,50.3863587,6.4129471,6.6068889,50.3353331,50.443545
54298,6.5693978,49.8530866,6.488109,6.7139991,49.7016221,49.9254251
54311,6.5569238,49.7594094,6.5269319,6.61901,49.737649,49.791646
54441,6.5415587,49.639444,6.4216341,6.651663,49.5166741,49.696464
54558,6.9222873,50.1101679,6.8656829,6.976613,50.07343,50.1587901
54597,6.3476353,50.1389664,6.2359071,6.602935,50.050448,50.3425649
54617,6.171408,50.148329,6.128262,6.207201,50.11016,50.177712
54619,6.216578,50.1377184,6.1564531,6.341638,50.087278,50.1954409
54649,6.3853908,50.0851305,6.2997981,6.4266669,50.0312979,50.139336
54673,6.2324413,49.9955074,6.1538371,6.376175,49.9484351,50.0864729
54675,6.3139234,49.9087381,6.216455,6.381735,49.853197,50.0289331
55270,8.1582778,49.9479376,8.0417151,8.25136,49.8667219,49.9679829
55296,8.2950806,49.9020784,8.2498821,8.3192271,49.878371,49.926832
55469,7.5462508,49.9895078,7.4515521,7.598972,49.935451,50.0752129
55568,7.6709948,49.759844,7.5815439,7.722667,49.7261111,49.7976051
55592,7.6287051,49.7183132,7.581196,7.7268729,49.6840361,49.745837
55599,7.9629648,49.782069,7.904794,8.0416001,49.742074,49.852451
56244,7.8053216,50.5530044,7.6682741,7.9117851,50.481297,50.6193839
56290,7.4625044,50.1064188,7.2935381,7.5250069,50.058928,50.1950099
56291,7.5786331,50.1130379,7.494662,7.6663301,50.0342211,50.153184
56357,7.7704523,50.1917699,7.698899,7.951449,50.101368,50.290125
56472,8.0137476,50.6666081,7.9062991,8.037509,50.6069229,50.696659
56477,8.0707732,50.6234758,8.0413189,8.115088,50.588795,50.665641
56479,8.04837,50.576686,8.0061499,8.1523659,50.532548,50.706566
56759,7.0782815,50.2516571,7.0443571,7.176982,50.1999039,50.280848
57580,7.8127686,50.7455481,7.7684361,7.8469361,50.7276761,50.7704109
57587,7.7421798,50.8187304,7.7060369,7.7943109,50.7983719,50.850941
57612,7.6947974,50.7272979,7.563465,7.7551321,50.6813891,50.748679
57627,7.8079388,50.6571026,7.740174,7.875229,50.6122729,50.708039
57629,7.8194124,50.6980894,7.718329,7.9481489,50.580244,50.7402411
58239,7.5656315,51.4289295,7.5030959,7.6345869,51.3852289,51.4759729
58256,7.362174,51.2732165,7.296523,7.432789,51.2387089,51.332265
58332,7.2910093,51.2829475,7.2557711,7.3202289,51.2500209,51.316852
58540,7.7082643,51.1140959,7.5974551,7.838904,51.0685789,51.1584829
58730,7.748431,51.501482,7.655865,7.850094,51.466578,51.5294889
58739,7.8634987,51.499084,7.831323,7.9244879,51.4573729,51.533761
58809,7.8500454,51.2835618,7.7300351,7.9226021,51.2452391,51.318005
59192,7.6167995,51.6159437,7.5606391,7.690522,51.5878489,51.6611491
59227,7.8843043,51.7891354,7.788211,7.99128,51.725435,51.831265
59302,8.1774995,51.8009056,8.0834239,8.2598991,51.758117,51.899003
59329,8.2611324,51.7100576,8.1160209,8.320114,51.658066,51.77864
59590,8.4651976,51.6530133,8.410904,8.587499,51.56835,51.688414
59597,8.3007459,51.6117813,8.2000679,8.431357,51.571167,51.6479051
59846,7.9785738,51.3064714,7.901393,8.132061,51.233065,51.394005
59939,8.5253748,51.3099808,8.4148029,8.5730789,51.259205,51.434144
61130,8.8830827,50.2465175,8.832541,8.9628219,50.205938,50.281065
61184,8.7724716,50.2341967,8.6854091,8.8269311,50.194646,50.267878
61197,8.908926,50.3276693,8.816992,8.982125,50.289358,50.3546779
61276,8.4011696,50.3240694,8.315461,8.465886,50.274433,50.3862919
63636,9.2970652,50.3023081,9.2391159,9.3488319,50.272104,50.333222
63667,9.0103069,50.4343238,8.8999061,9.1263101,50.3780259,50.499908
63679,9.1420501,50.5074082,9.040283,9.2709431,50.424485,50.549236
63688,9.2206714,50.417749,9.130333,9.290491,50.361985,50.4635479
63930,9.3914421,49.7045894,9.355725,9.422391,49.6763678,49.7316239
64397,8.7561892,49.7597762,8.6999141,8.790251,49.7222269,49.787084
64756,8.9039446,49.6455473,8.864566,8.966478,49.5995081,49.70553
65556,8.0378181,50.3967166,7.9946429,8.051672,50.3813079,50.4050629
66440,7.2594867,49.2390311,7.1774521,7.3691439,49.129556,49.298213
66564,7.2165877,49.415107,7.090784,7.292867,49.384203,49.441131
66851,7.6150634,49.38948,7.4729839,7.693292,49.3044249,49.418476
67294,8.0491858,49.682705,7.9470921,8.1223829,49.6453639,49.7308851
67304,8.0476546,49.5647813,7.95785,8.101102,49.5130191,49.588312
67308,8.1341598,49.6419417,8.0488959,8.161381,49.575905,49.673666
67547,8.3703118,49.6290294,8.330573,8.414737,49.5926788,49.6818919
67550,8.3108626,49.6692848,8.255654,8.4462871,49.640984,49.7364311
67737,7.6483301,49.5355945,7.607724,7.6938661,49.518729,49.559741
67822,7.8656787,49.7416062,7.6992759,7.917537,49.6459859,49.765922
67823,7.7711238,49.7273073,7.7143729,7.8012179,49.6684849,49.764886
69427,9.2058172,49.5327346,9.0708949,9.277663,49.486633,49.582145
72184,8.7604729,48.4710678,8.6895969,8.830119,48.4378229,48.506688
72226,8.5114998,48.6256528,8.4496611,8.570232,48.585852,48.6613779
72275,8.3824109,48.363598,8.326672,8.502625,48.300484,48.441187
72393,9.1038503,48.2984526,9.0244121,9.224616,48.2520491,48.3766699
73111,9.9192917,48.72001,9.833134,9.94355,48.692735,48.753755
73340,9.8741922,48.5761394,9.816538,9.970819,48.538225,48.6317891
73349,9.6252571,48.5621164,9.560416,9.6553511,48.5367019,48.58591
73566,9.9595419,48.7418595,9.907857,10.024976,48.725105,48.7614949
74523,9.7544127,49.1257616,9.5970288,9.8756809,49.04597,49.1670039
74549,9.8447956,49.1588773,9.802686,9.898405,49.131511,49.190213
74722,9.3250621,49.5241149,9.224418,9.4301509,49.452044,49.594291
74731,9.330765,49.6220291,9.2589819,9.4935889,49.499049,49.658308
74747,9.5365439,49.4100322,9.4477289,9.6039079,49.3752431,49.449687
77784,8.1349097,48.3778285,8.10222,8.218036,48.3384209,48.425094
77793,8.2148282,48.2343231,8.166071,8.246271,48.2046951,48.288293
77955,7.8562589,48.2604661,7.7594821,7.93983,48.218084,48.279434
77971,7.8247577,48.2940756,7.791767,7.8981731,48.2696789,48.329342
77972,7.8101408,48.2882961,7.776807,7.8420261,48.267443,48.3331321
77978,7.9540575,48.2473203,7.903839,8.0267431,48.201828,48.303786
78052,8.4109794,48.0410653,8.3359791,8.5309571,47.980919,48.125089
78120,8.2265842,48.0444874,8.130965,8.2822709,47.991915,48.104131
78655,8.4786778,48.2261037,8.440202,8.5553119,48.1810478,48.258547
79263,8.0936192,48.0792752,8.012263,8.1659201,48.008086,48.131476
83361,12.4668095,48.0353036,12.4169641,12.518232,48.013454,48.0664609
83530,12.3861599,48.0793817,12.32362,12.450651,48.033581,48.131689
84140,12.566403,48.4538516,12.470606,12.6580589,48.401186,48.524763
85095,11.45973,48.9268188,11.4048419,11.5221919,48.88549,48.963202
85135,11.2171985,48.9917423,11.139415,11.292572,48.959982,49.0526341
86860,10.702901,47.9941857,10.645476,10.7611731,47.9623191,48.0162189
86971,10.9268827,47.7878785,10.850601,11.002758,47.73637,47.88161
87487,10.2114607,47.7396329,10.1396821,10.2669771,47.711819,47.775469
88536,NA,NA,NA,NA,NA,NA
89547,10.050754,48.6325613,9.92008,10.1783649,48.5676499,48.667885
89551,10.1112206,48.7285526,10.024957,10.1768209,48.703418,48.787089
89558,9.9333886,48.6847998,9.850915,9.9947409,48.640262,48.733621
90587,10.8893324,49.511351,10.831406,10.934966,49.4933631,49.548991
91480,10.5567973,49.7006433,10.5060369,10.596607,49.654458,49.7246399
