cluster,scalar,offset,lon,lat,type,country,elevation,slope,aspect,roughness,curvature,distance_to_coast_km,nearby_mean_correction,nearby_correction_variance,turbine_density,era5_elevation_error,era5_roughness,subgrid_terrain_variance,latitude,longitude,abs_latitude,coastal_latitude
83.0,0.7987411914206461,0.8884650929917556,1.34375,52.205882352941174,onshore,UK,-48.03959574703691,0.2674187450961453,60.09774433682466,53.44646942857178,7.899766357573728e-08,14.10398406514652,0.9897962069978403,0.023792420790746116,2,80.23220587957454,0.4331931471824646,54.40071834726048,52.205882352941174,1.34375,52.205882352941174,52.205882352941174
84.0,1.0135886277885864,-0.0415050444355138,2.0,52.205882352941174,onshore,UK,14.143308252414526,0.5935186542022798,35.16493720040572,52.69130992757876,-3.0904202139257827e-07,23.72613047585806,0.7987411914206461,0.0,1,-13.026549710379275,0.00014121452113613486,49.50290055107208,52.205882352941174,2.0,52.205882352941174,52.205882352941174
85.0,0.7008200649837285,1.3373366918924847,-8.5,52.88235294117647,onshore,UK,-57.67190185667339,0.1757040765917814,180.0,22.134702279470165,1.283219874559816e-06,23.39880716090137,0.804241257891001,0.0,1,159.16020356074665,0.7063743472099304,0.0,52.88235294117647,-8.5,52.88235294117647,52.88235294117647
86.0,0.804241257891001,0.8708978007351322,-7.84375,52.88235294117647,onshore,UK,-57.67190185667339,0.1757040765917814,180.0,22.134702279470165,1.283219874559816e-06,58.566581514493606,0.8086566361609344,0.10783657117720596,2,185.6776050179211,0.9691656231880188,0.0,52.88235294117647,-7.84375,52.88235294117647,52.88235294117647
87.0,0.9164932073381404,0.3585880495032363,-7.1875,52.88235294117647,onshore,UK,-57.67190185667339,0.1757040765917814,180.0,22.134702279470165,1.283219874559816e-06,44.56916583702205,0.6366394848928243,0.16760177299817663,2,167.57923554414566,0.9275804162025452,0.0,52.88235294117647,-7.1875,52.88235294117647,52.88235294117647
88.0,0.4690377118946477,2.064377562441499,-6.53125,52.88235294117647,onshore,UK,-57.67190185667339,0.1757040765917814,180.0,22.134702279470165,1.283219874559816e-06,27.400689981208004,0.9498372191175484,0.03334401177940788,2,256.74107024304897,0.9066372513771057,0.0,52.88235294117647,-6.53125,52.88235294117647,52.88235294117647
89.0,0.9831812308969562,0.0332451875168162,-5.875,52.88235294117647,onshore,UK,-57.67190185667339,0.1757040765917814,180.0,22.134702279470165,1.283219874559816e-06,10.038804716109375,0.7247450606562333,0.19857450943519575,3,157.4740868695218,0.2973204255104065,0.0,52.88235294117647,-5.875,52.88235294117647,52.88235294117647
90.0,0.7520598493353554,1.0416462207459043,-5.21875,52.88235294117647,onshore,UK,-57.67190185667339,0.1757040765917814,180.0,22.134702279470165,1.283219874559816e-06,33.291936610958366,0.8176401433951903,0.21321947655082438,3,46.790663503744504,2.7965696062892675e-05,0.0,52.88235294117647,-5.21875,52.88235294117647,52.88235294117647
91.0,0.516601578549918,1.6969211460244276,-4.5625,52.88235294117647,onshore,UK,-55.411426189886086,0.04602860796806239,90.0,31.99497431805122,1.4733310234928458e-07,3.725498466568882,1.0739016486381643,0.32184179930280876,2,99.80597645998341,0.03320450708270073,30.81240410852303,52.88235294117647,-4.5625,52.88235294117647,52.88235294117647
92.0,1.395743447940973,-1.703342998403967,-3.90625,52.88235294117647,onshore,UK,-100.0,0.17462476824346748,9.948005768123608,27.31651019040398,5.681946069640366e-07,11.593740075313463,0.7343481012071126,0.21774652265719463,2,356.42979867296685,0.3670874238014221,27.048857563652064,52.88235294117647,-3.90625,52.88235294117647,52.88235294117647
93.0,0.9520946238643072,0.1983757926876175,-3.25,52.88235294117647,onshore,UK,-100.0,0.3388537060141392,321.65450671126075,40.3351375164686,7.577846331360773e-07,27.75577562492328,1.2219329868970208,0.17381046104395215,2,335.38938859409177,0.7295716404914856,42.791411264017405,52.88235294117647,-3.25,52.88235294117647,52.88235294117647
94.0,1.0481225258530686,-0.1780221486919595,-2.59375,52.88235294117647,onshore,UK,-66.50261978811038,0.22318659148079165,110.50153696318134,33.73441254693013,-1.5877756008962952e-07,32.50852881049357,0.8209361854773853,0.13115843838692187,2,168.47329506011968,0.44973617792129517,43.41843699659498,52.88235294117647,-2.59375,52.88235294117647,52.88235294117647
95.0,0.6897777470904635,1.2788418178852663,-1.9375,52.88235294117647,onshore,UK,-84.98406602393901,0.198789839633125,43.73441880888274,48.92945391384051,1.5652117500489114e-07,64.0584624373405,0.9587088460458923,0.0894136798071763,2,235.38010826632046,0.3215627074241638,41.865200001259204,52.88235294117647,-1.9375,52.88235294117647,52.88235294117647
96.0,0.869295166238716,0.5323544650431489,-1.28125,52.88235294117647,onshore,UK,25.61335648659731,0.49393616169290944,207.75218988467168,40.02201401718354,-1.035223770079061e-06,70.74032895891801,0.6451453250768624,0.18184073196209177,3,59.526424698236454,0.252379834651947,55.43191798284646,52.88235294117647,-1.28125,52.88235294117647,52.88235294117647
97.0,0.8421577211409678,0.5926478040386123,-0.625,52.88235294117647,onshore,UK,-41.16586244543589,0.2554229886532371,342.87962199138224,21.14957951531539,5.751804966764865e-07,45.349093899638234,0.5637811383443094,0.21611836378699048,3,87.95953410255122,0.22934730350971222,40.556335158020474,52.88235294117647,-0.625,52.88235294117647,52.88235294117647
98.0,0.4185477417950562,2.081554221267287,0.03125,52.88235294117647,onshore,UK,-40.42165159115768,0.40745108950473086,244.96814568794582,40.507850147915995,4.0385269526024006e-07,0.22534962365493239,0.6430467013299522,0.19911101981101553,2,49.16078882520295,0.14448578655719757,40.736085998684715,52.88235294117647,0.03125,52.88235294117647,52.88235294117647
99.0,0.4439356815189367,2.214254209337311,0.6875,52.88235294117647,onshore,UK,-14.947490092246479,0.3343068826349696,4.312711157227213,49.10408813762165,1.104259273840225e-06,6.682837296536015,0.7459972464306456,0.3274495046355893,2,30.9728183293356,4.7039182391017675e-05,52.79512262572932,52.88235294117647,0.6875,52.88235294117647,52.88235294117647
100.0,1.0734467510662349,-0.3074682573582833,1.34375,52.88235294117647,onshore,UK,-38.74770324808275,0.21962293793813414,110.6833903279539,41.82986141371667,1.0216170831230672e-06,1.7309156210652556,0.6237661247142935,0.1798304431953568,2,50.12376287662563,6.492057582363486e-05,46.07889037636221,52.88235294117647,1.34375,52.88235294117647,52.88235294117647
101.0,0.8035965679096503,0.739939447333015,2.0,52.88235294117647,onshore,UK,29.691112174187815,0.20516659430119,201.45152762586423,27.22237954349898,-2.5636458829328353e-08,24.23277738475604,1.0734467510662349,0.0,1,-29.57973008588549,0.00010425964137539268,24.34416710440358,52.88235294117647,2.0,52.88235294117647,52.88235294117647
102.0,0.4692550907718167,2.448714544754825,-8.5,53.55882352941177,onshore,UK,-56.60878166318288,0.3895317565929487,180.0,18.155477157319737,3.569602145271067e-07,37.18806714726836,0.7022629135104813,0.0,1,123.42633379936089,0.865200936794281,0.0,53.55882352941177,-8.5,53.55882352941177,53.55882352941177
103.0,0.7022629135104813,1.2086108645508982,-7.84375,53.55882352941177,onshore,UK,-56.60878166318288,0.3895317565929487,180.0,18.155477157319737,3.569602145271067e-07,66.6124425049707,0.8457626102165229,0.3765075194447062,2,128.2213899602313,0.8959081768989563,0.0,53.55882352941177,-7.84375,53.55882352941177,53.55882352941177
104.0,1.222270129661229,-0.8785097408284743,-7.1875,53.55882352941177,onshore,UK,-56.60878166318288,0.3895317565929487,180.0,18.155477157319737,3.569602145271067e-07,63.17229794910097,0.7508037168842088,0.048540803373727404,2,145.4920366642536,0.9365573525428772,0.0,53.55882352941177,-7.1875,53.55882352941177,53.55882352941177
105.0,0.7993445202579361,0.8489405343902661,-6.53125,53.55882352941177,onshore,UK,-56.60878166318288,0.3895317565929487,180.0,18.155477157319737,3.569602145271067e-07,22.566733136925855,1.0513274614889623,0.17094266817226683,2,120.19072645638444,0.8206233382225037,0.0,53.55882352941177,-6.53125,53.55882352941177,53.55882352941177
106.0,0.8803847933166954,0.528477776819649,-5.875,53.55882352941177,onshore,UK,-56.60878166318288,0.3895317565929487,180.0,18.155477157319737,3.569602145271067e-07,14.37178715644694,0.8759387288221165,0.07659420856418037,2,72.12305681384595,0.239881232380867,0.0,53.55882352941177,-5.875,53.55882352941177,53.55882352941177
107.0,0.9525329373862969,0.199623491222053,-5.21875,53.55882352941177,onshore,UK,-56.60878166318288,0.3895317565929487,180.0,18.155477157319737,3.569602145271067e-07,41.56970599373632,0.8797226870863046,0.0006621062303907022,2,60.875507319370264,3.523746272549033e-05,0.0,53.55882352941177,-5.21875,53.55882352941177,53.55882352941177
108.0,0.879060580855914,0.4621736923048542,-4.5625,53.55882352941177,onshore,UK,-25.752906848549387,0.0928018969171957,285.7820819006985,25.338414884284813,-9.079178509889676e-07,11.22406617725591,1.24007694361707,0.2875440062307731,2,23.05847604457963,0.04669518396258354,28.471986938708557,53.55882352941177,-4.5625,53.55882352941177,53.55882352941177
109.0,1.527620949847843,-1.639911866662277,-3.90625,53.55882352941177,onshore,UK,-84.26158927328143,0.06366351608003201,211.82896046458058,28.729965328051353,1.0445213759464814e-06,15.955132434702609,0.7254078967035048,0.15365268415240918,2,110.2112258878491,0.048627447336912155,29.764766926533845,53.55882352941177,-3.90625,53.55882352941177,53.55882352941177
110.0,0.5717552125510956,1.7096277727055282,-3.25,53.55882352941177,onshore,UK,-34.27912167079475,0.06274276954599427,129.30242752070598,35.31026576826519,-3.9414234404201356e-07,10.596162027264414,1.3071675101135511,0.22045343973429188,2,52.41199619025349,0.05816466733813286,40.264337486317665,53.55882352941177,-3.25,53.55882352941177,53.55882352941177
111.0,1.0867140703792593,-0.3408897933680593,-2.59375,53.55882352941177,onshore,UK,-11.540804720057118,0.13220643727731957,270.0,41.111396799492596,2.3724893959799155e-07,16.643857710970327,0.908922961432452,0.2714400511912502,3,92.27549153015536,0.3066142201423645,57.47990102076701,53.55882352941177,-2.59375,53.55882352941177,53.55882352941177
112.0,1.23643444178781,-1.0158960338890295,-1.9375,53.55882352941177,onshore,UK,-70.26995071210246,0.02799809113462325,255.16022546780366,35.85113823285243,4.346435773129177e-07,56.5208066105907,0.8863916852446948,0.17816281271052015,3,281.47812362601803,0.38133126497268677,31.608271273864386,53.55882352941177,-1.9375,53.55882352941177,53.55882352941177
113.0,0.6538817553963745,0.7235926696991964,-1.28125,53.55882352941177,onshore,UK,-27.095136195417933,0.3662094392252389,17.63221794095911,31.715517561604358,-3.2155337505991745e-08,40.97360384974416,0.9087818342401424,0.32765260754766756,2,117.0829509849995,0.24645967781543732,21.136100912913193,53.55882352941177,-1.28125,53.55882352941177,53.55882352941177
114.0,0.5811292266924748,1.1975563292235796,-0.625,53.55882352941177,onshore,UK,49.41791917898287,0.1828849602890745,253.6719660309236,35.770886370223636,-1.0888203832041017e-06,10.364043271255186,0.7819816632210168,0.12809990782464237,2,-34.21712709848137,0.23318560421466827,34.39142577770549,53.55882352941177,-0.625,53.55882352941177,53.55882352941177
115.0,0.9100815710456592,0.3192736970246636,0.03125,53.55882352941177,onshore,UK,60.321688978433016,0.26349844584325305,281.35567220981284,64.07611660627708,-8.683887076069475e-07,2.4898447339080425,0.6388065343374729,0.05767730764499818,2,-39.25474038678857,0.15837152302265167,58.5522887499406,53.55882352941177,0.03125,53.55882352941177,53.55882352941177
116.0,0.6964838419824712,1.1080021346298283,0.6875,53.55882352941177,onshore,UK,9.816910657987325,0.443392554830782,26.405935269821114,46.34882805909941,-1.631069826040074e-07,33.457612246482675,0.9237881714307029,0.013706600385043677,2,-8.926003324060856,8.94776894710958e-05,37.281693048925376,53.55882352941177,0.6875,53.55882352941177,53.55882352941177
117.0,0.9374947718157466,0.2578247145591333,1.34375,53.55882352941177,onshore,UK,-47.48648484365758,0.33557412029281225,287.0769044332186,72.513963680296,1.2618220819678502e-06,45.294322754178864,1.2687056877116336,0.5722218457291625,2,47.6556242955856,8.971610805019736e-05,47.263446184833036,53.55882352941177,1.34375,53.55882352941177,53.55882352941177
118.0,1.840927533440796,-3.383583457366447,2.0,53.55882352941177,onshore,UK,127.2951532120781,0.4549735280360735,145.12713027197333,47.45793677797346,-1.4434555462075194e-06,61.53760429951026,0.9374947718157466,0.0,1,-126.99775258023645,6.611266871914268e-05,51.31848880300957,53.55882352941177,2.0,53.55882352941177,53.55882352941177
119.0,1.0759968743987651,-0.2965866402670251,-8.5,54.23529411764706,onshore,UK,-62.78617917278023,0.1201917370556538,95.83975262702724,25.533014301253836,-2.964504691178398e-07,1.6878690370485556,1.032450130864394,0.0,1,154.02354464990546,0.7737370133399963,0.0,54.23529411764706,-8.5,54.23529411764706,54.23529411764706
120.0,1.032450130864394,-0.1298070963141604,-7.84375,54.23529411764706,onshore,UK,-62.78617917278023,0.1201917370556538,95.83975262702724,25.533014301253836,-2.964504691178398e-07,32.42806074506433,1.3380117173946662,0.26201484299590094,2,180.58117709829506,0.8416011929512024,0.0,54.23529411764706,-7.84375,54.23529411764706,54.23529411764706
121.0,1.600026560390567,-2.5591512237163454,-7.1875,54.23529411764706,onshore,UK,-62.78617917278023,0.1201917370556538,95.83975262702724,25.533014301253836,-2.964504691178398e-07,57.974380037523495,0.8001419533123844,0.23230817755200966,2,170.06654863189726,0.9315043091773987,0.0,54.23529411764706,-7.1875,54.23529411764706,54.23529411764706
122.0,0.5678337757603747,1.04834473691692,-6.53125,54.23529411764706,onshore,UK,-62.78617917278023,0.1201917370556538,95.83975262702724,25.533014301253836,-2.964504691178398e-07,19.91484105524683,1.374516164494444,0.2255103958961231,2,156.75487045943265,0.7581867575645447,0.0,54.23529411764706,-6.53125,54.23529411764706,54.23529411764706
123.0,1.1490057685983208,-0.5689395470054814,-5.875,54.23529411764706,onshore,UK,-62.78617917278023,0.1201917370556538,95.83975262702724,25.533014301253836,-2.964504691178398e-07,0.9813643256342245,0.610512604127738,0.12126803327962264,3,142.20240478562968,0.5138269066810608,0.0,54.23529411764706,-5.875,54.23529411764706,54.23529411764706
124.0,0.7757019124724976,0.7141446884479711,-5.21875,54.23529411764706,onshore,UK,-62.78617917278023,0.1201917370556538,95.83975262702724,25.533014301253836,-2.964504691178398e-07,20.337890934205745,1.1540632546734957,0.5459130594102686,3,53.01149224159068,4.7873647417873144e-05,0.0,54.23529411764706,-5.21875,54.23529411764706,54.23529411764706
125.0,1.825181871271825,-3.490437151187232,-4.5625,54.23529411764706,onshore,UK,-100.0,0.13745491382311822,215.2975411283787,27.04702500794582,3.493015280515853e-07,3.914788273132273,0.7536904068918502,0.02201150558064746,2,122.32327083216491,7.314601680263877e-05,23.136774214313224,54.23529411764706,-4.5625,54.23529411764706,54.23529411764706
126.0,0.7316789013112027,1.067293755493071,-3.90625,54.23529411764706,onshore,UK,-100.0,0.3579800270379485,142.72054724802706,38.197259695587285,4.7540678054253e-07,27.81237745856228,1.2515172865872888,0.5736645846845363,2,105.5987299593898,9.102741023525596e-05,39.43887645965358,54.23529411764706,-3.90625,54.23529411764706,54.23529411764706
127.0,0.6778527019027525,0.861349271274003,-3.25,54.23529411764706,onshore,UK,-0.5746255652534558,0.07488157005385378,142.19587296894247,18.279336906838783,-1.4617578115291594e-06,0.9420576884629838,0.8063337424781452,0.07465484116694238,2,110.76118623135758,0.12809236347675323,20.3940112248811,54.23529411764706,-3.25,54.23529411764706,54.23529411764706
128.0,0.8809885836450875,0.4393143917393236,-2.59375,54.23529411764706,onshore,UK,-68.87100921168297,0.31539996986506585,187.7926639585286,40.546987248530854,-1.8070900579257664e-07,14.423415116566074,0.9885364143897942,0.31068371248704174,2,335.4943850746178,0.3433592915534973,35.51132612231496,54.23529411764706,-2.59375,54.23529411764706,54.23529411764706
129.0,1.299220126876836,-1.2357335184839588,-1.9375,54.23529411764706,onshore,UK,37.97637419858361,0.5739445614989427,188.22275177126886,45.258390700336236,-1.4255759159881414e-06,59.47505851397971,1.1646284522136923,0.2836398685686048,2,253.17595650621874,0.32263046503067017,50.72038687617012,54.23529411764706,-1.9375,54.23529411764706,54.23529411764706
130.0,1.448268320782297,-1.6653645914167463,-1.28125,54.23529411764706,onshore,UK,-37.64780632100542,0.2097833973171253,89.96665226876055,54.28614274586382,9.643378019291789e-08,28.20231832275208,1.1282151365430382,0.17100499033379768,2,135.28229772798437,0.2505456805229187,29.823254573053696,54.23529411764706,-1.28125,54.23529411764706,54.23529411764706
131.0,0.9572101462092406,0.2044007342893367,-0.625,54.23529411764706,onshore,UK,-55.83309986588358,0.7974155761063024,348.424041431371,61.49904441499263,6.479957096154992e-07,15.060123338479249,1.235099556398388,0.21316876438390908,2,154.81831692841257,0.15567024052143097,47.27034177899059,54.23529411764706,-0.625,54.23529411764706,54.23529411764706
132.0,1.021930792014479,-0.1074321334678645,0.03125,54.23529411764706,onshore,UK,-11.05157305183865,0.3633086693982861,9.104992017935047,59.65581944083588,6.551839460042255e-07,11.663185035818534,0.903642820658509,0.053567325550731626,2,10.720414236774383,0.00016994395991787314,52.06668981524689,54.23529411764706,0.03125,54.23529411764706,54.23529411764706
133.0,0.8500754951077774,0.6011830512410594,0.6875,54.23529411764706,onshore,UK,-2.883092387173086,0.5848042870875632,186.45853606324192,49.69048215375905,2.6604037210488093e-07,55.304027558780874,0.9725666395080427,0.04936415250643622,2,3.5517334528020217,0.00018687167903408408,46.703818005345454,54.23529411764706,0.6875,54.23529411764706,54.23529411764706
134.0,0.9232024870016065,0.2808877269294955,1.34375,54.23529411764706,onshore,UK,16.19678880912261,0.2937944639700151,5.926984058081828,38.45552663686701,5.883136499673616e-07,93.18717441303103,0.9573757175156448,0.10730022240786741,2,-16.86373698650734,0.00012547889491543174,35.4795589367191,54.23529411764706,1.34375,54.23529411764706,54.23529411764706
135.0,1.0646759399235122,-0.2745732011533394,2.0,54.23529411764706,onshore,UK,111.82899514363702,0.46228323232727464,147.4790502055273,63.02897700025823,-5.50254030814766e-07,105.42651372348033,0.9232024870016065,0.0,1,-111.25435916639198,6.515899440273643e-05,53.556141528215875,54.23529411764706,2.0,54.23529411764706,54.23529411764706
136.0,0.681294143477393,1.0261638477784327,-8.5,54.911764705882355,onshore,UK,-94.45662609023084,0.049764744702699926,180.0,17.6460667112107,1.593220623410379e-06,3.3309532829563375,0.8024737708743863,0.0,1,134.39469784829808,0.00023014465114101768,0.0,54.911764705882355,-8.5,54.911764705882355,54.911764705882355
137.0,0.8024737708743863,0.7435720159699493,-7.84375,54.911764705882355,onshore,UK,-94.45662609023084,0.049764744702699926,180.0,17.6460667112107,1.593220623410379e-06,12.012098856672647,0.9059497779788714,0.22465563450147846,2,209.84772270897935,0.6570355296134949,0.0,54.911764705882355,-7.84375,54.911764705882355,54.911764705882355
138.0,1.13060541248035,-0.5462320319769208,-7.1875,54.911764705882355,onshore,UK,-94.45662609023084,0.049764744702699926,180.0,17.6460667112107,1.593220623410379e-06,10.155421638874168,0.8613662722394286,0.05857647066738231,3,213.44102737978946,0.6626303791999817,0.0,54.911764705882355,-7.1875,54.911764705882355,54.911764705882355
139.0,0.941266059329187,0.1703194060139102,-6.53125,54.911764705882355,onshore,UK,-94.45662609023084,0.049764744702699926,180.0,17.6460667112107,1.593220623410379e-06,21.62020696562737,0.9072352738181877,0.1621285314830236,3,205.8353784068986,0.5918082594871521,0.0,54.911764705882355,-6.53125,54.911764705882355,54.911764705882355
140.0,0.7507414224595008,0.945663942650811,-5.875,54.911764705882355,onshore,UK,-94.45662609023084,0.049764744702699926,180.0,17.6460667112107,1.593220623410379e-06,0.26066021561427594,0.8158769763898602,0.2339692484213414,3,210.14686601989592,0.5302457213401794,0.0,54.911764705882355,-5.875,54.911764705882355,54.911764705882355
141.0,1.018362745690052,-0.0800387294768393,-5.21875,54.911764705882355,onshore,UK,-94.45662609023084,0.049764744702699926,180.0,17.6460667112107,1.593220623410379e-06,3.093600248005054,1.0006379503907021,0.5497573271228046,3,98.27324263678344,5.586066981777549e-05,0.0,54.911764705882355,-5.21875,54.911764705882355,54.911764705882355
142.0,1.763170304562264,-3.161307177914967,-4.5625,54.911764705882355,onshore,UK,-54.691754292843214,0.2060408756677086,79.67952381505516,46.319818312897475,1.8947470761433438e-07,10.014826894562336,1.0986144572956955,0.08025171160564348,2,203.70958634112168,0.40065866708755493,43.96303072750332,54.911764705882355,-4.5625,54.911764705882355,54.911764705882355
143.0,1.1788661689013389,-0.7151179831834439,-3.90625,54.911764705882355,onshore,UK,-75.23856884256813,0.46638647034582426,139.30784743770224,43.64588631739132,3.812903225335537e-07,5.498900902285776,1.3762689342521401,0.3869013703101238,2,224.39900183000523,0.36356884241104126,45.317362654364366,54.911764705882355,-3.90625,54.911764705882355,54.911764705882355
144.0,0.9893675639420164,0.0446656307702147,-3.25,54.911764705882355,onshore,UK,-41.9167485603572,0.21230844015267605,10.623989803824372,27.284511541475172,-1.5264832694237786e-07,0.9162186212917928,1.4678914498493585,0.2890252809480197,2,115.43256157053398,0.36556464433670044,32.12734038053248,54.911764705882355,-3.25,54.911764705882355,54.911764705882355
145.0,1.7569167307973783,-3.1820532639434216,-2.59375,54.911764705882355,onshore,UK,50.56231587899998,0.1490950776093531,341.4711775777783,50.6315956819822,-1.3257049430147893e-06,30.78366612778002,0.9195321859179979,0.06983537802401846,2,206.53189163898526,0.5131681561470032,58.072867588759806,54.911764705882355,-2.59375,54.911764705882355,54.911764705882355
146.0,0.8496968078939795,0.6139021512852261,-1.9375,54.911764705882355,onshore,UK,-24.29148311199705,0.2414196039463499,111.57419747187637,35.430672183487616,-1.800238811530406e-07,34.779070058948136,1.4420606352929024,0.3148560955044758,2,224.07604615403997,0.6115829348564148,35.63866545711113,54.911764705882355,-1.9375,54.911764705882355,54.911764705882355
147.0,1.1272045397884267,-0.5509466711531591,-1.28125,54.911764705882355,onshore,UK,-29.54757099878585,0.2596465150174194,147.0220187673283,46.029573248096135,7.635515747780304e-07,5.0500362736076,1.1021489217483866,0.25245211385440713,2,37.96605528304704,0.12434834986925125,24.502575947277737,54.911764705882355,-1.28125,54.911764705882355,54.911764705882355
148.0,1.3546010356027938,-1.600431068258999,-0.625,54.911764705882355,onshore,UK,77.08334991554977,0.16446445132910287,245.2310189309484,55.046678007096425,-1.0273862937004825e-06,27.601153697951133,0.7923533295603985,0.3348512102280282,2,-82.76682386881109,0.0002444497658871114,49.52699261677716,54.911764705882355,-0.625,54.911764705882355,54.911764705882355
149.0,0.4575021193323702,1.0860302428780977,0.03125,54.911764705882355,onshore,UK,-45.58400084554815,0.28355177246058844,182.34041297187966,45.68516523646542,1.5644093127508802e-06,51.46718708728917,1.1554758944071397,0.1991251411956541,2,50.75452966081636,0.00042433658381924033,51.44307169310456,54.911764705882355,0.03125,54.911764705882355,54.911764705882355
150.0,0.9563507532114855,0.1934814646864834,0.6875,54.911764705882355,onshore,UK,-6.713758601521469,0.3586458917045911,317.69040804314426,62.50694981445146,5.575993863675772e-07,79.08713112140101,0.6927184693605302,0.2352163500281599,2,6.972123222085067,0.0003528110100887716,47.512810322868766,54.911764705882355,0.6875,54.911764705882355,54.911764705882355
151.0,0.92793481938869,0.294563131555442,1.34375,54.911764705882355,onshore,UK,31.536403865087088,0.406924724009485,27.361399276884576,51.31148998718487,8.269723726819452e-07,116.5649858773083,0.9432483027657945,0.013102450445690972,2,-31.750454646317174,0.0002376548363827169,32.694001404571544,54.911764705882355,1.34375,54.911764705882355,54.911764705882355
152.0,0.9301458523201036,0.29445476025228,2.0,54.911764705882355,onshore,UK,-6.419038693433393,0.25991310184447064,249.74057267938053,38.028069785300026,1.4668663422438876e-06,150.87821878140548,0.92793481938869,0.0,1,6.445975532848483,0.0001345388009212911,32.6600967853293,54.911764705882355,2.0,54.911764705882355,54.911764705882355
153.0,1.014182999791084,-0.0576629381562751,-8.5,55.588235294117645,onshore,UK,-52.38427373072474,0.07419570878596866,168.27480418412648,20.299165805020586,-5.5654427276104e-07,34.4647526518395,1.121942150815837,0.0,1,51.41021570950955,0.00045545020839199424,0.0,55.588235294117645,-8.5,55.588235294117645,55.588235294117645
154.0,1.121942150815837,-0.5122689011782064,-7.84375,55.588235294117645,onshore,UK,-52.38427373072474,0.07419570878596866,168.27480418412648,20.299165805020586,-5.5654427276104e-07,23.98438336421178,0.8475600157140593,0.1666229840770248,2,54.03200169147077,0.0001791230752132833,0.0,55.588235294117645,-7.84375,55.588235294117645,55.588235294117645
155.0,0.6809370316370345,1.3802846069950263,-7.1875,55.588235294117645,onshore,UK,-52.38427373072474,0.07419570878596866,168.27480418412648,20.299165805020586,-5.5654427276104e-07,17.079133571455444,1.0481343428681569,0.07380780794768005,2,59.79220331485898,0.004731129854917526,0.0,55.588235294117645,-7.1875,55.588235294117645,55.588235294117645
156.0,0.9743265349204768,0.1130641553523848,-6.53125,55.588235294117645,onshore,UK,-52.38427373072474,0.07419570878596866,168.27480418412648,20.299165805020586,-5.5654427276104e-07,6.639627846712049,0.7116342920141953,0.030697260377160807,2,54.84697800856172,0.00010807433864101768,0.0,55.588235294117645,-6.53125,55.588235294117645,55.588235294117645
157.0,0.7423315523913561,1.063666762039601,-5.875,55.588235294117645,onshore,UK,-52.38427373072474,0.07419570878596866,168.27480418412648,20.299165805020586,-5.5654427276104e-07,11.089663026263759,1.092126105482794,0.11779957056231716,2,87.55517219312017,8.864322444424033e-05,0.0,55.588235294117645,-5.875,55.588235294117645,55.588235294117645
158.0,1.2099256760451111,-0.8895034337247003,-5.21875,55.588235294117645,onshore,UK,-52.38427373072474,0.07419570878596866,168.27480418412648,20.299165805020586,-5.5654427276104e-07,5.8244295312494545,0.9530865139519645,0.21075496156060847,2,95.91963342605904,0.0001015178277157247,0.0,55.588235294117645,-5.21875,55.588235294117645,55.588235294117645
159.0,1.163841475512573,-0.6498979107379238,-4.5625,55.588235294117645,onshore,UK,-73.55833662024816,0.059324039574325374,84.94831773847498,26.283002242554154,-1.4130077238351637e-07,6.722421956880546,0.932086219175419,0.27783945686969214,2,216.37023952860628,0.3963467478752136,22.96635298625792,55.588235294117645,-4.5625,55.588235294117645,55.588235294117645
160.0,0.6542467623057269,1.5487972289524818,-3.90625,55.588235294117645,onshore,UK,-100.0,0.10331100754982277,261.77206592484254,32.78538505750427,6.859447869257764e-07,34.312271609073825,1.260224111071604,0.09638263555903104,2,387.83904966591547,0.6065544486045837,35.434317369785994,55.588235294117645,-3.90625,55.588235294117645,55.588235294117645
161.0,1.356606746630635,-1.3345995839448968,-3.25,55.588235294117645,onshore,UK,-53.81943402758153,0.32886112741968343,8.862833465094425,26.41055999022613,-3.194817041920804e-08,27.65783652207347,0.7342994870056185,0.08005272469989161,2,433.0166915167598,0.5209367871284485,25.94115010063995,55.588235294117645,-3.25,55.588235294117645,55.588235294117645
162.0,0.8143522117055101,0.865026025045109,-2.59375,55.588235294117645,onshore,UK,-37.06653159354246,0.20951581319299695,348.02930314306354,41.92567353086847,-1.7045236510574806e-07,29.510729716411962,1.1504518892952196,0.20615485733541555,2,282.28741845666593,0.4849746823310852,29.099983872163214,55.588235294117645,-2.59375,55.588235294117645,55.588235294117645
163.0,0.944297031959804,0.2475667459900878,-1.9375,55.588235294117645,onshore,UK,-53.76982155979928,0.23607956716101336,98.32388669630039,30.818098005830258,-1.8798835780533812e-08,7.896367423457095,0.8167465784069144,0.00239436670140436,2,206.49288806632802,0.6010023951530457,30.468509659508733,55.588235294117645,-1.9375,55.588235294117645,55.588235294117645
164.0,0.8191409451083188,0.6284260654958855,-1.28125,55.588235294117645,onshore,UK,-18.534911094451296,0.7340781417602894,146.5109113914637,52.19004703022011,6.650561841351774e-07,22.98238721178291,1.1681470748806042,0.22385004292080019,2,23.038242778181214,0.0001594535424374044,57.34986295516244,55.588235294117645,-1.28125,55.588235294117645,55.588235294117645
