data$speed,2019COE_DW100_100kW_27.6,2019COE_DW20_20kW_12.4,BergeyExcel10_8.9kW_7,BergeyExcel15_15.6kW_9.6,Bestwind30_27.2kW_13.1,CF10A_10kW_11.15,CF11A_11kW_11.15,CF11_11kW_9.36,CF15_15kW_11.15,CF20_20kW_13.1,EWT_DW52_900kW_51.5,EWT_DW54X_1MW_54.1,EWT_DW54_900kW_54,EWT_DW58_1MW_58,EWT_DW61_1MW_60.9,EntegrityEW50_50kW_15,FortisMontana_3.31kW_5.04,GhrepowerFD21-50_61.2kW_21.5,Jacobs31-20_12kW_9.45,Kestrele400nb_2.5kW_4,NPS100B-21_100kW_20.7,NPS100B-24C_95kW_24.4,NPS100B-24_95kW_23.6,NPS100C-21_100kW_20.7,NPS100C-24_95kW_24.4,NPS100C-27_90kW_27.4,NPS100C-28_90kW_27.6,NPS100C-28_90kW_28,NPS60C-24_60kW_24.4,PikaT701_1.5kW_3,SD6_5.2kW_5.5,SWIFT_1kW_2.1,Skystream3.7_2.1kW_3.7,VestasV27_225kW_27,VestasV29_225kW_29,2016CACost_NREL_Reference_10MW_205,2016CACost_NREL_Reference_6MW_155,2016CACost_NREL_Reference_8MW_180,2019ORCost_NREL_Reference_12MW_222,2019ORCost_NREL_Reference_15MW_248,2020ATB_NREL_Reference_12MW_214,2020ATB_NREL_Reference_15MW_240,2020ATB_NREL_Reference_18MW_263,DTU_Reference_v1_10MW_178,IEA_Reference_10MW_198,IEA_Reference_15MW_240,LEANWIND_Reference_8MW_164,NREL_Reference_5MW_126,WTK_Validation_offshore_normalized,2017COE_Market_Average_2.3MW_113,2018COE_Market_Average_2.4MW_116,2019COE_Market_Average_2.6MW_121,2020ATB_NREL_Reference_4MW_150,2020ATB_NREL_Reference_5.5MW_175,2020ATB_NREL_Reference_7MW_200,2023NREL_Bespoke_3.3MW_148,2023NREL_Bespoke_3MW_127.5,2023NREL_Bespoke_6MW_170,2023NREL_Bespoke_6MW_196,2023NREL_Bespoke_8.3MW_196,BAR_BAU-LBNL-IEA_3.3MW_156,BAR_BAU_LowSP_3.25MW_166,BAR_BAUa_5.0MW_167.4,BAR_HighSP_5.0MW_134.9,BAR_LowSP_4.5MW_194,BAR_LowSP_6.5MW_234,DOE_GE_1.5MW_77,IEA_Reference_3.4MW_130,IEC_Class1_Normalized_Industry_Composite,IEC_Class2_Normalized_Industry_Composite,IEC_Class3_Normalized_Industry_Composite,VestasV47_660kW_47,VestasV82_1.65MW_82,WTK_Validation_IEC-1_normalized,WTK_Validation_IEC-2_normalized,WTK_Validation_IEC-3_normalized
7.62,0.624483,0.602985,0.38345,0.495278,0.490831,0.651151,0.608933,0.522879,0.468389,0.479603,0.318806,0.310754,0.348042,0.359202,0.395011,0.283425,0.448493,0.545333,0.362397,0.435018,0.376739,0.534184,0.467175,0.376739,0.534145,0.652749,0.669725,0.66289,0.727894,0.418929,0.456883,0.24695,0.426274,0.347153,0.3817,0.438617,0.404749,0.424463,0.419308,0.418671,0.368216,0.370482,0.370738,0.355693,0.446075,0.409257,0.342106,0.337853,0.324214,0.50546,0.506879,0.511206,0.509792,0.504851,0.515674,0.64427,0.557771,0.507534,0.628999,0.490715,0.637112,0.698697,0.51424,0.343278,0.692506,0.695589,0.440232,0.503476,0.393143,0.501026,0.562819,0.354844,0.415784,0.33215,0.437668,0.528351
7.63,0.626167,0.604495,0.384865,0.496775,0.492426,0.652946,0.610741,0.524544,0.470032,0.481312,0.319959,0.311845,0.34927,0.36043,0.396333,0.284817,0.449968,0.546892,0.363878,0.436653,0.377883,0.53574,0.468514,0.377883,0.535702,0.654472,0.671274,0.664409,0.729456,0.420439,0.45845,0.24832,0.42778,0.348312,0.383059,0.440163,0.40625,0.425984,0.420832,0.420194,0.369631,0.371902,0.372158,0.357039,0.447684,0.410759,0.343409,0.339118,0.325424,0.507203,0.508628,0.512928,0.511533,0.506585,0.517423,0.645935,0.559424,0.509133,0.63067,0.492288,0.638897,0.700422,0.515956,0.344558,0.694241,0.69732,0.441627,0.505166,0.394541,0.502589,0.56446,0.356147,0.417184,0.333377,0.439196,0.529949
7.64,0.627849,0.606003,0.386282,0.498272,0.494023,0.654738,0.612549,0.526208,0.471676,0.483023,0.321114,0.312938,0.350499,0.36166,0.397655,0.286211,0.451443,0.54845,0.365362,0.43829,0.379027,0.537296,0.469854,0.379027,0.537258,0.656192,0.672819,0.665924,0.731014,0.421952,0.460017,0.249695,0.429289,0.349472,0.384419,0.441712,0.407753,0.427507,0.422359,0.421719,0.371048,0.373324,0.373581,0.358387,0.449295,0.412264,0.344714,0.340386,0.326636,0.508947,0.510377,0.514651,0.513275,0.50832,0.519173,0.647598,0.561077,0.510732,0.632338,0.493861,0.64068,0.702143,0.517674,0.345841,0.695972,0.699046,0.443022,0.506857,0.395942,0.504153,0.566099,0.357451,0.418585,0.334605,0.440726,0.531546
7.65,0.629528,0.607509,0.387703,0.499771,0.495619,0.656527,0.614354,0.527873,0.47332,0.484735,0.322271,0.314033,0.35173,0.362891,0.398978,0.287608,0.452921,0.550008,0.366849,0.439928,0.380172,0.538851,0.471192,0.380172,0.538813,0.657909,0.674362,0.667437,0.732567,0.423466,0.461586,0.251073,0.430799,0.350633,0.385781,0.443262,0.409259,0.429032,0.423888,0.423246,0.372468,0.374749,0.375006,0.359739,0.450908,0.413771,0.346021,0.341657,0.32785,0.510692,0.512128,0.516374,0.515018,0.510056,0.520923,0.649257,0.562728,0.512331,0.634005,0.495435,0.64246,0.70386,0.519392,0.347126,0.697699,0.700768,0.444417,0.508549,0.397344,0.505716,0.567737,0.358757,0.419987,0.335836,0.442256,0.533142
7.66,0.631205,0.609013,0.389127,0.501269,0.497217,0.658313,0.616157,0.529538,0.474966,0.486447,0.323429,0.315129,0.352962,0.364124,0.400302,0.289006,0.4544,0.551565,0.368339,0.441567,0.381317,0.540405,0.472531,0.381317,0.540368,0.659622,0.675901,0.668947,0.734114,0.424982,0.463155,0.252456,0.432312,0.351795,0.387144,0.444813,0.410767,0.430558,0.425419,0.424775,0.373891,0.376177,0.376435,0.361093,0.452524,0.41528,0.347331,0.34293,0.329066,0.512438,0.51388,0.518098,0.516761,0.511793,0.522674,0.650915,0.564379,0.51393,0.635668,0.497009,0.644238,0.705573,0.521112,0.348415,0.699422,0.702487,0.445813,0.510242,0.398748,0.50728,0.569375,0.360064,0.42139,0.337069,0.443789,0.534739
7.67,0.63288,0.610516,0.390554,0.502769,0.498814,0.660095,0.617958,0.531203,0.476613,0.488161,0.324589,0.316227,0.354197,0.365358,0.401627,0.290406,0.45588,0.553122,0.369833,0.443208,0.382463,0.541959,0.47387,0.382463,0.541922,0.661332,0.677437,0.670453,0.735658,0.426499,0.464726,0.253844,0.433826,0.352958,0.388509,0.446367,0.412277,0.432087,0.426952,0.426306,0.375317,0.377607,0.377865,0.36245,0.454142,0.416792,0.348643,0.344206,0.330284,0.514185,0.515633,0.519823,0.518506,0.51353,0.524425,0.652569,0.566029,0.51553,0.63733,0.498584,0.646013,0.707281,0.522832,0.349706,0.701141,0.7042,0.447209,0.511936,0.400154,0.508844,0.571011,0.361373,0.422795,0.338304,0.445322,0.536334
7.68,0.634553,0.612016,0.391983,0.504268,0.500413,0.661875,0.619758,0.532867,0.47826,0.489875,0.325751,0.317326,0.355432,0.366593,0.402953,0.291809,0.457362,0.554678,0.371329,0.44485,0.383611,0.543511,0.475208,0.383611,0.543475,0.66304,0.678971,0.671957,0.737196,0.428019,0.466297,0.255235,0.435342,0.354123,0.389875,0.447922,0.413789,0.433618,0.428487,0.42784,0.376745,0.37904,0.379299,0.363809,0.455762,0.418306,0.349958,0.345484,0.331504,0.515933,0.517387,0.521548,0.520251,0.515269,0.526177,0.65422,0.567678,0.517129,0.638989,0.500159,0.647786,0.708985,0.524552,0.351,0.702855,0.70591,0.448605,0.513631,0.401562,0.510408,0.572647,0.362683,0.4242,0.339541,0.446857,0.53793
7.69,0.636223,0.613514,0.393416,0.505769,0.502011,0.663651,0.621555,0.534532,0.479908,0.49159,0.326915,0.318428,0.35667,0.367829,0.404281,0.293213,0.458846,0.556233,0.372827,0.446494,0.384758,0.545063,0.476545,0.384758,0.545027,0.664743,0.680501,0.673458,0.73873,0.429541,0.46787,0.256631,0.43686,0.355288,0.391242,0.449478,0.415304,0.43515,0.430024,0.429375,0.378176,0.380475,0.380735,0.365172,0.457385,0.419822,0.351274,0.346766,0.332727,0.517682,0.519142,0.523273,0.521996,0.517008,0.52793,0.655869,0.569326,0.518729,0.640645,0.501734,0.649556,0.710684,0.526274,0.352296,0.704566,0.707616,0.450002,0.515326,0.402972,0.511972,0.574281,0.363995,0.425606,0.34078,0.448393,0.539525
7.7,0.637891,0.61501,0.394852,0.507269,0.50361,0.665423,0.62335,0.536197,0.481558,0.493306,0.32808,0.31953,0.357909,0.369066,0.405609,0.294619,0.460332,0.557788,0.374329,0.448139,0.385907,0.546614,0.477883,0.385907,0.546579,0.666444,0.682027,0.674955,0.740258,0.431064,0.469443,0.258031,0.43838,0.356454,0.39261,0.451036,0.41682,0.436685,0.431563,0.430913,0.379609,0.381914,0.382174,0.366537,0.459009,0.42134,0.352593,0.34805,0.333951,0.519431,0.520897,0.524999,0.523742,0.518749,0.529683,0.657515,0.570973,0.520329,0.642299,0.50331,0.651324,0.712379,0.527996,0.353596,0.706272,0.709317,0.451399,0.517022,0.404383,0.513536,0.575914,0.365308,0.427013,0.342021,0.449931,0.541119
7.71,0.639557,0.616505,0.396291,0.508771,0.505209,0.667193,0.625143,0.537862,0.483208,0.495023,0.329247,0.320635,0.359149,0.370305,0.406938,0.296028,0.461818,0.559343,0.375834,0.449786,0.387056,0.548164,0.47922,0.387056,0.548129,0.668141,0.683551,0.67645,0.741782,0.43259,0.471018,0.259435,0.439902,0.357621,0.39398,0.452596,0.418339,0.438221,0.433104,0.432452,0.381046,0.383354,0.383615,0.367905,0.460636,0.422861,0.353915,0.349336,0.335178,0.521182,0.522654,0.526725,0.525489,0.520489,0.531436,0.659157,0.572619,0.521928,0.64395,0.504886,0.653088,0.71407,0.529718,0.354898,0.707974,0.711013,0.452796,0.518719,0.405797,0.5151,0.577546,0.366622,0.42842,0.343264,0.45147,0.542713
7.72,0.64122,0.617997,0.397732,0.510272,0.506809,0.668959,0.626934,0.539527,0.484858,0.49674,0.330416,0.321741,0.360391,0.371545,0.408268,0.297438,0.463307,0.560896,0.377342,0.451433,0.388206,0.549713,0.480557,0.388206,0.549679,0.669835,0.685071,0.677941,0.743301,0.434117,0.472593,0.260844,0.441426,0.35879,0.395351,0.454157,0.41986,0.439759,0.434648,0.433994,0.382484,0.384798,0.385059,0.369276,0.462266,0.424384,0.355238,0.350626,0.336406,0.522933,0.524411,0.528451,0.527237,0.522231,0.53319,0.660797,0.574265,0.523528,0.645599,0.506463,0.65485,0.715756,0.531441,0.356203,0.709671,0.712706,0.454193,0.520417,0.407212,0.516664,0.579177,0.367938,0.429829,0.344509,0.45301,0.544306
7.73,0.64288,0.619487,0.399177,0.511775,0.508409,0.670721,0.628723,0.541191,0.48651,0.498458,0.331586,0.322849,0.361635,0.372786,0.409598,0.29885,0.464797,0.562449,0.378853,0.453083,0.389356,0.551261,0.481894,0.389356,0.551228,0.671525,0.686589,0.67943,0.744816,0.435646,0.474169,0.262257,0.442951,0.359959,0.396723,0.45572,0.421384,0.441299,0.436193,0.435537,0.383926,0.386244,0.386505,0.37065,0.463897,0.42591,0.356564,0.351918,0.337637,0.524685,0.526169,0.530178,0.528985,0.523973,0.534944,0.662434,0.575909,0.525128,0.647245,0.508039,0.65661,0.717438,0.533165,0.35751,0.711365,0.714394,0.455591,0.522115,0.408628,0.518228,0.580807,0.369255,0.431239,0.345756,0.454551,0.545899
7.74,0.644539,0.620975,0.400625,0.513277,0.510009,0.67248,0.630509,0.542856,0.488162,0.500177,0.332758,0.323958,0.36288,0.374028,0.41093,0.300264,0.466288,0.564001,0.380367,0.454733,0.390507,0.552808,0.48323,0.390507,0.552775,0.673212,0.688102,0.680915,0.746325,0.437177,0.475746,0.263674,0.444478,0.36113,0.398096,0.457285,0.422909,0.44284,0.43774,0.437083,0.38537,0.387692,0.387954,0.372026,0.465531,0.427437,0.357892,0.353212,0.338869,0.526438,0.527927,0.531904,0.530733,0.525716,0.536699,0.664068,0.577552,0.526728,0.648888,0.509616,0.658366,0.719115,0.534889,0.35882,0.713054,0.716077,0.456989,0.523814,0.410047,0.519792,0.582435,0.370573,0.432649,0.347005,0.456094,0.547491
7.75,0.646194,0.622461,0.402076,0.51478,0.51161,0.674236,0.632294,0.54452,0.489815,0.501896,0.333932,0.325069,0.364127,0.375271,0.412263,0.301681,0.467781,0.565552,0.381884,0.456385,0.391659,0.554354,0.484566,0.391659,0.554322,0.674895,0.689613,0.682397,0.747829,0.43871,0.477324,0.265095,0.446007,0.362301,0.39947,0.45885,0.424437,0.444384,0.439289,0.43863,0.386816,0.389143,0.389406,0.373405,0.467166,0.428967,0.359223,0.354509,0.340104,0.528191,0.529686,0.533631,0.532482,0.527459,0.538454,0.665699,0.579194,0.528327,0.650529,0.511194,0.66012,0.720788,0.536614,0.360133,0.714738,0.717756,0.458387,0.525514,0.411467,0.521356,0.584062,0.371893,0.434061,0.348256,0.457637,0.549082
7.76,0.647847,0.623945,0.403529,0.516284,0.513211,0.675988,0.634075,0.546184,0.491469,0.503616,0.335107,0.326181,0.365375,0.376516,0.413596,0.303099,0.469276,0.567103,0.383403,0.458039,0.392811,0.5559,0.485901,0.392811,0.555868,0.676575,0.69112,0.683876,0.749329,0.440245,0.478902,0.266521,0.447538,0.363473,0.400846,0.460418,0.425966,0.445929,0.44084,0.440179,0.388266,0.390597,0.39086,0.374787,0.468804,0.430499,0.360556,0.355809,0.34134,0.529945,0.531446,0.535358,0.534231,0.529203,0.540209,0.667326,0.580834,0.529927,0.652167,0.512771,0.66187,0.722456,0.538339,0.361449,0.716418,0.71943,0.459786,0.527214,0.412889,0.52292,0.585688,0.373214,0.435473,0.349509,0.459182,0.550673
7.77,0.649498,0.625427,0.404986,0.517787,0.514812,0.677736,0.635855,0.547847,0.493123,0.505336,0.336284,0.327295,0.366625,0.377762,0.414931,0.304519,0.470772,0.568653,0.384926,0.459693,0.393964,0.557444,0.487236,0.393964,0.557412,0.678251,0.692624,0.685352,0.750823,0.441781,0.480482,0.267951,0.449071,0.364647,0.402223,0.461986,0.427498,0.447476,0.442393,0.44173,0.389717,0.392053,0.392317,0.376172,0.470444,0.432033,0.361891,0.357112,0.342579,0.531699,0.533207,0.537085,0.535981,0.530948,0.541965,0.668951,0.582474,0.531526,0.653802,0.514349,0.663618,0.724119,0.540064,0.362767,0.718094,0.7211,0.461184,0.528915,0.414313,0.524484,0.587313,0.374536,0.436886,0.350764,0.460728,0.552262
7.78,0.651145,0.626907,0.406446,0.519292,0.516414,0.679481,0.637632,0.549511,0.494778,0.507057,0.337463,0.32841,0.367877,0.379009,0.416266,0.30594,0.47227,0.570202,0.386451,0.461349,0.395118,0.558987,0.48857,0.395118,0.558956,0.679923,0.694125,0.686825,0.752313,0.443319,0.482062,0.269385,0.450606,0.365821,0.403601,0.463556,0.429032,0.449024,0.443948,0.443284,0.391172,0.393512,0.393776,0.377559,0.472086,0.433569,0.363228,0.358417,0.34382,0.533454,0.534968,0.538813,0.537731,0.532692,0.54372,0.670572,0.584112,0.533125,0.655435,0.515927,0.665363,0.725777,0.54179,0.364088,0.719765,0.722765,0.462583,0.530616,0.415738,0.526048,0.588936,0.37586,0.4383,0.352021,0.462275,0.553852
7.79,0.65279,0.628385,0.407908,0.520796,0.518016,0.681222,0.639407,0.551174,0.496433,0.508779,0.338643,0.329528,0.369129,0.380257,0.417602,0.307364,0.473769,0.57175,0.38798,0.463006,0.396272,0.560529,0.489905,0.396272,0.560498,0.681592,0.695622,0.688295,0.753797,0.444859,0.483643,0.270823,0.452142,0.366996,0.40498,0.465128,0.430567,0.450574,0.445505,0.444839,0.392629,0.394973,0.395237,0.378949,0.47373,0.435108,0.364567,0.359724,0.345062,0.53521,0.536729,0.54054,0.539481,0.534438,0.545476,0.672191,0.585749,0.534724,0.657064,0.517504,0.667104,0.727431,0.543516,0.365412,0.721431,0.724426,0.463982,0.532318,0.417165,0.527611,0.590558,0.377185,0.439714,0.35328,0.463823,0.55544
7.8,0.654433,0.629861,0.409374,0.522301,0.519618,0.682959,0.641179,0.552837,0.498089,0.510501,0.339825,0.330646,0.370384,0.381506,0.418939,0.30879,0.475269,0.573297,0.389511,0.464664,0.397427,0.562069,0.491238,0.397427,0.562039,0.683257,0.697116,0.689761,0.755277,0.4464,0.485224,0.272266,0.45368,0.368173,0.406361,0.466701,0.432105,0.452126,0.447063,0.446396,0.394088,0.396436,0.396701,0.380342,0.475376,0.436648,0.365909,0.361035,0.346307,0.536966,0.538492,0.542267,0.541232,0.536183,0.547232,0.673806,0.587385,0.536323,0.658691,0.519082,0.668843,0.729081,0.545242,0.366738,0.723093,0.726082,0.465381,0.53402,0.418594,0.529174,0.592178,0.378511,0.44113,0.354541,0.465373,0.557028
7.81,0.656073,0.631335,0.410843,0.523807,0.52122,0.684693,0.642948,0.554499,0.499746,0.512223,0.341008,0.331766,0.371639,0.382756,0.420276,0.310217,0.476771,0.574844,0.391046,0.466324,0.398583,0.563609,0.492572,0.398583,0.563579,0.684919,0.698606,0.691224,0.756751,0.447944,0.486807,0.273713,0.455219,0.36935,0.407742,0.468275,0.433645,0.453679,0.448623,0.447954,0.39555,0.397903,0.398168,0.381738,0.477024,0.438191,0.367253,0.362347,0.347553,0.538722,0.540254,0.543994,0.542983,0.537929,0.548988,0.675418,0.58902,0.537921,0.660315,0.52066,0.670578,0.730725,0.546969,0.368067,0.724751,0.727733,0.46678,0.535722,0.420024,0.530737,0.593797,0.379839,0.442546,0.355804,0.466923,0.558614
7.82,0.657709,0.632806,0.412314,0.525312,0.522822,0.686423,0.644715,0.556162,0.501403,0.513946,0.342193,0.332888,0.372897,0.384007,0.421614,0.311646,0.478275,0.576389,0.392583,0.467985,0.399739,0.565147,0.493904,0.399739,0.565118,0.686577,0.700093,0.692684,0.758221,0.449489,0.48839,0.275164,0.456761,0.370528,0.409124,0.46985,0.435187,0.455234,0.450186,0.449515,0.397014,0.399371,0.399637,0.383136,0.478674,0.439735,0.368599,0.363663,0.348802,0.540479,0.542017,0.545721,0.544733,0.539675,0.550744,0.677026,0.590653,0.53952,0.661936,0.522239,0.672311,0.732365,0.548696,0.369399,0.726403,0.72938,0.468179,0.537425,0.421456,0.5323,0.595415,0.381168,0.443963,0.357069,0.468474,0.5602
7.83,0.659344,0.634276,0.413789,0.526818,0.524425,0.688149,0.64648,0.557823,0.50306,0.515669,0.34338,0.334011,0.374155,0.38526,0.422954,0.313077,0.479779,0.577934,0.394123,0.469646,0.400896,0.566685,0.495237,0.400896,0.566656,0.688231,0.701577,0.69414,0.759685,0.451035,0.489974,0.276619,0.458304,0.371707,0.410508,0.471427,0.43673,0.456791,0.45175,0.451077,0.398481,0.400842,0.401109,0.384537,0.480326,0.441282,0.369947,0.364981,0.350052,0.542236,0.54378,0.547448,0.546485,0.541422,0.5525,0.678632,0.592285,0.541117,0.663554,0.523817,0.67404,0.733999,0.550423,0.370733,0.728051,0.731022,0.469578,0.539128,0.422889,0.533863,0.597031,0.382498,0.445381,0.358336,0.470027,0.561786
7.84,0.660975,0.635743,0.415266,0.528324,0.526027,0.689871,0.648241,0.559484,0.504718,0.517392,0.344568,0.335136,0.375416,0.386513,0.424294,0.31451,0.481286,0.579478,0.395666,0.47131,0.402053,0.568221,0.496569,0.402053,0.568192,0.689881,0.703057,0.695593,0.761144,0.452583,0.491558,0.278078,0.459849,0.372887,0.411893,0.473005,0.438276,0.458349,0.453315,0.452641,0.39995,0.402316,0.402582,0.385941,0.48198,0.442831,0.371298,0.366302,0.351304,0.543994,0.545544,0.549174,0.548236,0.543169,0.554256,0.680234,0.593915,0.542715,0.665169,0.525395,0.675766,0.735629,0.55215,0.37207,0.729694,0.732659,0.470978,0.540832,0.424324,0.535425,0.598645,0.383829,0.446799,0.359604,0.47158,0.56337
7.85,0.662603,0.637208,0.416747,0.529831,0.52763,0.69159,0.65,0.561145,0.506377,0.519116,0.345758,0.336263,0.376677,0.387768,0.425634,0.315945,0.482794,0.58102,0.397212,0.472974,0.403211,0.569755,0.4979,0.403211,0.569727,0.691527,0.704533,0.697043,0.762599,0.454133,0.493144,0.279542,0.461395,0.374068,0.413278,0.474584,0.439824,0.459909,0.454883,0.454207,0.401422,0.403791,0.404059,0.387347,0.483636,0.444382,0.37265,0.367625,0.352559,0.545752,0.547308,0.550901,0.549987,0.544916,0.556011,0.681832,0.595544,0.544312,0.666781,0.526973,0.677488,0.737254,0.553877,0.37341,0.731333,0.734291,0.472377,0.542536,0.425761,0.536987,0.600258,0.385161,0.448218,0.360875,0.473134,0.564953
7.86,0.664229,0.638671,0.41823,0.531338,0.529233,0.693304,0.651757,0.562805,0.508035,0.52084,0.346949,0.33739,0.37794,0.389023,0.426975,0.317381,0.484303,0.582562,0.398761,0.474639,0.404369,0.571289,0.499231,0.404369,0.571261,0.693169,0.706006,0.69849,0.764048,0.455685,0.49473,0.28101,0.462943,0.37525,0.414665,0.476165,0.441373,0.46147,0.456452,0.455774,0.402896,0.40527,0.405538,0.388757,0.485294,0.445935,0.374005,0.368951,0.353815,0.54751,0.549072,0.552627,0.551738,0.546663,0.557767,0.683428,0.597172,0.545909,0.66839,0.528551,0.679208,0.738874,0.555604,0.374752,0.732967,0.735918,0.473776,0.544239,0.427199,0.538549,0.60187,0.386495,0.449638,0.362147,0.474689,0.566535
7.87,0.665852,0.640132,0.419716,0.532845,0.530836,0.695015,0.65351,0.564465,0.509695,0.522564,0.348142,0.33852,0.379204,0.39028,0.428317,0.31882,0.485814,0.584103,0.400313,0.476305,0.405528,0.572821,0.500561,0.405528,0.572794,0.694808,0.707476,0.699933,0.765492,0.457238,0.496316,0.282482,0.464493,0.376432,0.416053,0.477746,0.442924,0.463033,0.458023,0.457344,0.404373,0.40675,0.407019,0.390169,0.486953,0.447489,0.375362,0.370279,0.355073,0.549268,0.550836,0.554353,0.553489,0.54841,0.559523,0.68502,0.598798,0.547505,0.669995,0.530128,0.680924,0.740489,0.557331,0.376097,0.734595,0.73754,0.475176,0.545943,0.428638,0.54011,0.60348,0.38783,0.451059,0.363422,0.476246,0.568117
7.88,0.667471,0.641591,0.421206,0.534352,0.532439,0.696721,0.655261,0.566124,0.511354,0.524288,0.349336,0.339651,0.38047,0.391537,0.42966,0.32026,0.487326,0.585642,0.401868,0.477973,0.406687,0.574352,0.501891,0.406687,0.574325,0.696442,0.708941,0.701373,0.766931,0.458793,0.497903,0.283958,0.466044,0.377616,0.417442,0.479329,0.444477,0.464597,0.459595,0.458914,0.405852,0.408233,0.408502,0.391583,0.488615,0.449046,0.376721,0.37161,0.356333,0.551026,0.552601,0.556078,0.555241,0.550157,0.561278,0.686608,0.600422,0.549101,0.671598,0.531706,0.682636,0.742099,0.559059,0.377445,0.73622,0.739158,0.476575,0.547648,0.430079,0.541671,0.605088,0.389166,0.45248,0.364698,0.477803,0.569697
7.89,0.669088,0.643047,0.422698,0.53586,0.534042,0.698424,0.657009,0.567783,0.513014,0.526013,0.350532,0.340783,0.381737,0.392796,0.431004,0.321701,0.488839,0.587181,0.403425,0.479641,0.407847,0.575881,0.50322,0.407847,0.575855,0.698073,0.710404,0.702809,0.768364,0.460349,0.499491,0.285439,0.467597,0.3788,0.418831,0.480913,0.446032,0.466162,0.461169,0.460487,0.407333,0.409719,0.409988,0.393,0.490278,0.450605,0.378083,0.372943,0.357595,0.552785,0.554366,0.557803,0.556992,0.551905,0.563033,0.688193,0.602045,0.550696,0.673198,0.533284,0.684345,0.743705,0.560786,0.378795,0.737839,0.74077,0.477975,0.549352,0.431522,0.543231,0.606694,0.390503,0.453902,0.365976,0.47936,0.571277
7.9,0.670702,0.644502,0.424193,0.537368,0.535646,0.700122,0.658754,0.56944,0.514674,0.527737,0.351729,0.341917,0.383006,0.394056,0.432348,0.323145,0.490354,0.588719,0.404986,0.481311,0.409008,0.577409,0.504548,0.409008,0.577383,0.6997,0.711862,0.704243,0.769793,0.461907,0.501079,0.286923,0.469152,0.379986,0.420222,0.482498,0.447589,0.467729,0.462745,0.462061,0.408817,0.411206,0.411476,0.39442,0.491943,0.452165,0.379446,0.374279,0.358858,0.554543,0.55613,0.559528,0.558743,0.553652,0.564788,0.689775,0.603667,0.552291,0.674794,0.534861,0.686051,0.745305,0.562513,0.380148,0.739453,0.742378,0.479374,0.551056,0.432966,0.544791,0.608299,0.391842,0.455325,0.367256,0.480919,0.572855
7.91,0.672313,0.645954,0.425691,0.538876,0.537249,0.701816,0.660496,0.571098,0.516334,0.529462,0.352928,0.343052,0.384276,0.395316,0.433692,0.32459,0.49187,0.590255,0.406549,0.482981,0.410169,0.578936,0.505876,0.410169,0.57891,0.701322,0.713317,0.705672,0.771216,0.463467,0.502668,0.288412,0.470708,0.381172,0.421614,0.484084,0.449148,0.469298,0.464322,0.463637,0.410303,0.412696,0.412966,0.395843,0.49361,0.453728,0.380811,0.375618,0.360124,0.556302,0.557895,0.561252,0.560493,0.555399,0.566542,0.691353,0.605287,0.553885,0.676388,0.536438,0.687753,0.7469,0.564239,0.381503,0.741062,0.74398,0.480773,0.55276,0.434412,0.546351,0.609903,0.393181,0.456748,0.368537,0.482478,0.574432
7.92,0.673921,0.647404,0.427192,0.540384,0.538852,0.703506,0.662235,0.572754,0.517995,0.531187,0.354129,0.344189,0.385547,0.396578,0.435038,0.326037,0.493388,0.59179,0.408116,0.484653,0.411331,0.580461,0.507204,0.411331,0.580436,0.70294,0.714769,0.707098,0.772634,0.465028,0.504258,0.289905,0.472266,0.382359,0.423006,0.485671,0.450708,0.470867,0.465901,0.465214,0.411792,0.414189,0.414459,0.397268,0.495279,0.455292,0.382179,0.376959,0.361391,0.558061,0.55966,0.562976,0.562244,0.557146,0.568296,0.692927,0.606905,0.555479,0.677978,0.538015,0.689452,0.748489,0.565966,0.382861,0.742667,0.745578,0.482172,0.554465,0.435859,0.54791,0.611504,0.394522,0.458172,0.369821,0.484039,0.576008
7.93,0.675525,0.648851,0.428696,0.541893,0.540456,0.705192,0.663971,0.57441,0.519655,0.532911,0.355331,0.345327,0.386819,0.39784,0.436384,0.327485,0.494907,0.593325,0.409685,0.486325,0.412493,0.581985,0.508531,0.412493,0.58196,0.704555,0.716217,0.708521,0.774047,0.46659,0.505848,0.291402,0.473825,0.383547,0.4244,0.487259,0.45227,0.472438,0.467482,0.466793,0.413283,0.415683,0.415954,0.398696,0.496949,0.456858,0.383549,0.378302,0.362661,0.559819,0.561425,0.564699,0.563994,0.558893,0.57005,0.694498,0.608521,0.557072,0.679565,0.539592,0.691147,0.750074,0.567693,0.384221,0.744266,0.74717,0.483571,0.556169,0.437307,0.549468,0.613104,0.395863,0.459597,0.371106,0.4856,0.577583
7.94,0.677127,0.650297,0.430203,0.543402,0.542059,0.706874,0.665704,0.576065,0.521316,0.534636,0.356534,0.346467,0.388093,0.399104,0.43773,0.328935,0.496427,0.594858,0.411257,0.487999,0.413655,0.583507,0.509857,0.413655,0.583482,0.706165,0.717661,0.70994,0.775455,0.468154,0.507438,0.292904,0.475386,0.384736,0.425794,0.488848,0.453834,0.474011,0.469064,0.468374,0.414776,0.41718,0.417451,0.400127,0.498621,0.458426,0.38492,0.379648,0.363932,0.561578,0.56319,0.566422,0.565744,0.56064,0.571803,0.696065,0.610136,0.558665,0.681148,0.541168,0.692839,0.751654,0.569419,0.385584,0.74586,0.748758,0.48497,0.557873,0.438757,0.551026,0.614701,0.397206,0.461022,0.372393,0.487162,0.579157
